url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source
https://www.koreaherald.com/article/10371927,IU on Billboard‘s top 21 list for underage musicians,2012-09-19,https://wimg.heraldcorp.com/content/default/2012/09/19/20120919001245_0.jpg?type=h&h=240,"IU
South Korean singer IU claimed the 15th spot on the U.S. Billboard’s “21 Under 21: Music‘s Hottest Minors 2012” list, according to the magazine.
Billboard, an international newsweekly magazine devoted to the music industry, said the 19-year-old singer “affectionately known as the nation’s ‘little sister,’” became a bona fide superstar this year for her “unique charm and undeniable hits.”
It said the singer‘s reign began with the release of her comeback single “You and I,” the No. 1 song of Billboard’s K-Pop Hot 100 chart of the past year, which was released in August.
“While IU hasn‘t hit the same level of global viral awareness as Psy, her popularity has led to success in Japan, where she celebrated Hot 100 hits with Japanese versions of ’You and I‘ and her single ’Good Day‘,” the magazine said.
The list was populated by artists such as Justin Bieber, Miley Cyrus and One Direction. (Yonhap News)",iu,4.0,"The article directly mentions IU and focuses on her music career as a singer-songwriter, which is one of her primary occupations. While it doesn't discuss her acting work, it's highly relevant to her as it covers her musical achievements, Billboard recognition, and international success. The article correctly identifies her as a female artist (""little sister"") and discusses her specific songs and chart performance. The only reason it's not a 5 is that it doesn't touch on her acting career at all.",
https://www.koreaherald.com/article/10370256,IU publishes photo essay using smartphone,2012-08-21,https://wimg.heraldcorp.com/content/default/2012/08/21/20120821001042_0.jpg?type=h&h=240,"IU poses with her book. ( Samsung Electronics)
Samsung Electronics announced that Korean pop star IU will publish a book of photo essays called “20-year-old IU’s Photo Shoot Play,” which was made using the company’s smartphone Galaxy S III.
The book, produced with the help of photographer Kim Han-jun, contains photos taken with Galaxy S III camera and features IU’s daily life, along with the photographer’s tips on taking photos with the smart phone’s camera.
The book will be handed out to the first 500 customers who visit the Galaxy Zone at COEX mall in Seoul on Aug. 22. Starting Aug. 23, the books will be given out free at local stores of Samsung Electronics around the country.
Samsung Electronics will also include the content of the book in their new smartphone applications, which will provide phone display pictures of IU and allow users to take photo shoots with IU.
(ryu_jenn@hotmail.com)",iu,4.0,"The article directly features IU and is clearly about the correct person (female Korean pop star). While it's not strictly about her core work as a singer-songwriter or actress, it's a promotional activity that aligns with her celebrity status. The photo essay project showcases her personal life and image, which is typical for Korean entertainment industry figures. The collaboration with Samsung is a common type of celebrity endorsement activity in Korea. However, it loses one point because it's more about a commercial partnership than her artistic work.",
https://www.koreaherald.com/article/10366552,Star-studded K-pop concert in H.K.,2012-06-24,https://wimg.heraldcorp.com/content/default/2012/06/24/20120624000126_0.jpg?type=h&h=240,"Members of Beast perform during “Music Bank,” a K-pop artists’ concert, in Hong Kong on Saturday. (AP-Yonhap News)
HONG KONG (AFP) ― Thousands of fans flocked to a major K-pop concert in Hong Kong on Saturday, cheering an array of South Korean stars in the latest sign of the pop music phenomenon’s rising popularity.
Music Bank featured eight popular South Korean artists and was the largest K-pop concert to be held in the southern Chinese city.
Boy band TVXQ and singing starlet IU were among the groups that danced and sang to a sea of exuberant fans.
“I am very happy that Hong Kong is able to organize such a large K-pop concert” said Sunye, a singer for South Korea’s top female group Wonder Girls, who also performed at the concert.
“I am also very happy that Korean culture has a worldwide influence.”
Saturday’s extravaganza came after major South Korean groups such as Girls’ Generation and 2PM held concerts this year in Hong Kong, where K-pop is rapidly rising in popularity.
Music Bank concerts were sold out in Tokyo last year, and it was also a hit earlier this year in Paris, according to concert organisers. The tour will head to Brazil and the United States later this year.
TV dramas and movies along with K-pop have been increasing in popularity across Asia, in a phenomenon known as “Hallyu,” or the Korean cultural wave.",iu,3.0,"The article mentions IU (""singing starlet IU"") as one of the performers at the Music Bank concert in Hong Kong, confirming it's about the correct person. However, she is only briefly mentioned as part of a larger story about K-pop's growing international influence. The article doesn't provide specific details about her performance or her work as either a singer-songwriter or actress, making it only moderately relevant to her career specifically.",
https://www.koreaherald.com/article/10365254,IU heats up Hong Kong stage,2012-06-24,https://wimg.heraldcorp.com/content/default/2012/06/24/20120624000043_0.jpg?type=h&h=240,"IU poses before her concert 'Music Bank' in Hong Kong Saturday June 23, 2012. Music Bank, the multi K-pop artists concert including South Korean music group TVXQ, Wonder Girls, Beast, CNBLUE, F(x), MBLAQ, Infinite and IU. (AP-Yonhap News)
IU performs during her concert 'Music Bank' in Hong Kong Saturday (AP-Yonhap News)
From left, South Korea singer IU, Seong Kyu, a member of music group 'Infinite', Seung Ho, a member of music group 'MBLAQ', and Victoria, a member of music group 'F(x)' attend a news conference before their concert 'Music Bank' in Hong Kong, Saturday, June 23, 2012. Music Bank, the multi K-pop artists concert including South Korean music group TVXQ, Wonder Girls, Beast, CNBLUE, F(x), MBLAQ, Infinite and IU. (AP-Yonhap News)
상큼한 아이유의 미소! 홍콩도 접수
아시아 한류 열풍의 중심지 중 한 곳인 홍콩에서 23일 케이팝(K-POP) 그룹 8개 팀이 참가한 대규모 콘서트가 열렸다.
KBS 가요프로그램인 뮤직뱅크의 해외 녹화로 진행된 이날 공연에는 동방신기를 비롯해 원더걸스와 엠블랙, 비스트, 인피니트, 에프엑스, 아이유, 씨엔블루가 참가해 각자 3~4곡씩 히트곡을 홍콩 케이팝 팬들에게 선사했다.
공연은 7천500석 규모의 공연장인 아시아 월드 아레나에서 진행됐으며 스탠딩 관람객까지 모두 1만여명이 3시간가량 이어진 공연을 관람했다.
이날 공연에서는 특히 지난 1월 홍콩에서 단독 콘서트를 연 씨엔블루는 물론, 처음으로 홍콩에서 공연을 펼친 비스트와 인피니트가 관객의 큰 함성을 이끌어냈다.
이번 공연 입장권은 780~1천280홍콩달러(약 11만~19만원)로 비교적 고가였으나 KBS 측은 ""가장 비싼 표가 가장 먼저 매진됐다""고 밝혔다.
뮤직뱅크의 해외 녹화는 지난해 7월 일본 도쿄와 올해 2월 프랑스 파리 공연에 이어 이번이 세 번째다. 이날 공연은 다음달 6일 한국에 방송된다.
김인규 KBS 사장은 ""홍콩에 이어 다음 뮤직뱅크 해외 공연지로 브라질 상파울루 와 아랍에미리트(UAE) 두바이 등을 검토 중""이라면서 ""이와는 별도로 8월에 중국 네
이멍구(內蒙古) 자치구의 오르도스(鄂爾多斯)에서 케이팝 콘서트를 열 계획""이라고 말했다.
한류가 일찍 확산한 홍콩에서는 케이팝 공연이 자주 열린다. 올해는 상반기에 씨엔블루를 비롯해 소녀시대와 2PM이 홍콩에서 단독 콘서트를 열었으며 하반기에는 빅뱅의 콘서트가 예정돼 있다. 지난해 8월에도 인기 아이돌 그룹 8개팀이 참여한 대 규모 케이팝 콘서트가 열려 성황을 이뤘다.",iu,4.0,"The article directly mentions IU (아이유) multiple times and discusses her participation in a major K-pop concert ""Music Bank"" in Hong Kong. While IU is both an actress and singer-songwriter, this article focuses specifically on her musical career, showing her performing alongside other K-pop artists. The article includes photos of her at the event and mentions her as one of the eight participating acts. The context aligns with her role as a singer, though it doesn't touch on her acting career. The article is from 2012 and accurately identifies her as a female performer, making it clearly about the correct person.",
https://www.koreaherald.com/article/10364000,IU sheds tears recalling trainee life,2012-05-22,https://wimg.heraldcorp.com/content/default/2012/05/22/20120522000305_0.jpg?type=h&h=240,"K-pop singer IU burst into tears while talking about her experiences as a trainee during the filming of a TV show, broadcaster SBS said.
　During the shooting of “Strong Heart,” which will be aired Tuesday night, the 19-year-old singer showed tears. It is unusual for IU to shed tears in public.
IU (SBS)
　<관련한글기사>
　아이유, ‘강심장’ 녹화 중 눈물 흘린 사연은?
　가수 아이유가 강심장 녹화 중 눈물을 흘렸다.
　오늘 5월 22일 밤 방송되는 <강심장>에 출연한 아이유는 녹화 중 과거 연습생 시절에 겪었던 에피소드를 이야기 하던 중 눈시울을 붉혔다.
　평소 눈물이 없기로 유명한 아이유라 토크쇼 녹화에서 눈물을 흘린 것은 굉장히 이례적인 일. 과연 아이유가 눈물을 흘린 이유는 무엇일지 그 내용은 5월 22일 강심장을 통해 공개된다.
　(코리아헤럴드)",iu,5.0,"The article is highly relevant to IU as it directly focuses on her (mentioned as both ""IU"" and ""아이유""), discussing her appearance on a TV show ""Strong Heart"" and her emotional recollection of her trainee days. This aligns with her career as both a singer-songwriter and actress, as she's discussing her early career development. The article correctly identifies her as female (using ""she/her"") and references her public persona, which is consistent with her known identity as a K-pop singer and entertainment figure. The context of appearing on a TV show and sharing personal experiences is very typical for a Korean celebrity of her status.",
https://www.koreaherald.com/article/10357723,KBS drama ‘Dream High’ nominated for European award,2012-02-29,https://wimg.heraldcorp.com/content/default/2012/02/29/20120229000924_0.jpg?type=h&h=240,"S. Korean drama gets international attention for creativity, K-pop power
KUALA LUMPUR ― “Dream High,” a Korean musical drama co-produced and distributed by KBS was nominated on Tuesday in the youth category of Rose d’Or, a global television festival in Switzerland.
The Korean drama was the only Asian program out of 36 nominated for one of 12 different categories at the festival in Lucerne, which runs from May 7-10.
The drama that portrays the passion and agony of teens dreaming about becoming stars will compete in the festival against BBC’s “Leonardo, Wing and a Prayer,” and “You’re Not a Werewolf” by West German Broadcasting.
The BBC show is an action-packed mystery and drama series about a teenage Leonardo da Vinci, while the German program follows a problem-solving Wolfman who gives advice to struggling teens. More than 400 programs from around the world were submitted for nominations.
“Recently, Korean dramas as well as K-pop are getting popular not only in Asia but also in Europe and the Americas. I think the jury gave higher marks because the program effectively combined the two power factors,” Cho Dae-hyun, president of KBS Media, told The Korea Herald at the Nominees Night in Kuala Lumpur.
Cast of “Dream High” (KBS)
KBS programs have been nominated for the Golden Rose Awards since 2006. In 2010, two programs by KBS ― “My Too Perfect Sons” and “The Golden Bell Challenge” ― were nominated. However, none have ever won a prize.
Cho said this year will be different because of the growing interest in K-pop all over the world, as well as the quality and creativity of South Korean dramas, which have matured over the years.
“The Korean entertainment industry is the one of the most competitive markets in the world. We train actors and singers for many years to create quality dramas as well as entertainment programs. And also we collaborate with world-renowned experts,” Cho said.
“I know the Rose d’Or festival is putting more focus on programs from Europe and the Americas and hopefully it also will be the place where more Asian works can be introduced,” he added.
“Dream High,” aired in early 2011, was produced by Bae Yong-jun, an actor who achieved pan-Asian fame with hit drama “Winter Sonata.” Bae also starred in the series.
The drama features K-pop stars including Taecyeon and Wooyoung from boyband 2PM, Ham Eun-jeong from girl group T-ara and singer IU. It was also partly produced by Park Jin-young, singer and producer for JYP Entertainment.
“Dream High,” gained a viewers’ rating of over 20 percent in Korea, and was exported to more than 20 countries in Asia and in Europe, said Cho of KBS Media, a KBS affiliate in charge of both domestic and overseas sales of the broadcaster’s content.
The drama drew attention from many Asian TV producers and managers who attended the Rose d’Or’s Nominees Night event in Kuala Lumpur, its first official event in Asia. The Swiss-based festival aims to bring more Asian programs to its annual event.
“The answer is simple: Asia’s television market is the second largest in the world and it is growing fast,” said Marc Walder, CEO of Ringier Switzerland and Germany. Ringier Switzerland is the largest media company in the country and the parent company of the Rose d’Or.
Founded in 1961 in Montreux, the Rose d’Or Festival is now held in Lucerne, Switzerland, and is one of the world’s most prestigious entertainment television festivals. It has become a platform and a marketplace for TV professionals, producers, managers of private and public TV stations and production companies from all over the world.
An international jury of 50 experts selects three nominees in each category. The winners in the 12 categories ― including comedy, sitcom, game show, live event show and TV movie ― and the Best of 2012 will be selected by a final, 10-member jury.
By Cho Chung-un
Korea Herald correspondent
(christory@heraldm.com)",iu,3.0,"The article mentions IU specifically but only briefly as one of several K-pop stars featured in the drama ""Dream High."" While this is relevant to her acting career (as she was part of the cast), she is not a central focus of the article, which is primarily about the drama's nomination for an international award. The article correctly identifies her as a singer and matches her profile as a female performer, but her role or performance is not specifically discussed. This makes the article moderately relevant to IU's career, particularly her early work as an actress.",
https://www.koreaherald.com/article/10340907,Teen singer tries hand at songwriting,2011-05-26,https://wimg.heraldcorp.com/content/default/2011/05/26/20110526000770_0.jpg?type=h&h=240,"Teen singer IU, popular for her cute looks and high-pitched singing skills, has now turned singer-songwriter.
IU, 18, introduced her first composition in the official soundtrack of hit TV drama “The Greatest Love.” The song, “Hold My Hand,” was released through an online digital music site on Wednesday.
IU
IU plans to further show off her talents as a singer-songwriter in her future albums. “IU has been practicing and learning how to write her own songs from the beginning of her debut. She’s very ambitious about it,” a person from IU’s agency said.
“We have a compilation of the songs she wrote with the help of composers and arrangers. We plan to distribute them through digital sources or include them on IU’s future albums.”
The new song, “Hold My Hand,” has a cheerful modern rock sound based on acoustic guitar with a band pitch-in. The song ranked first in the TOP 10 of popular music on the site it was released on.
IU’s new song is receiving attention amid the fervor for “I am a Singer,” a popular TV program where singers compete with other singers. Songs from the program have dominated the online charts.
IU debuted in 2008 with a mini album “Lost and Found.” She quickly rose to stardom through her appearances in hit entertainment shows and a teen TV drama. Her cute looks and powerful voice have gained her the nickname “the nation’s little sis.”
By Yun Suh-young (syun@heraldm.com)",iu,5.0,"The article is highly relevant to IU as it directly discusses her early career development as a singer-songwriter, specifically mentioning her by name multiple times and discussing her first composition ""Hold My Hand."" While it focuses more on her musical career than acting, singer-songwriter is one of her primary occupations. The article correctly identifies her as female (""nation's little sis"") and matches her biographical details, including her 2008 debut. The timing (when she was 18) and context aligns with her early career trajectory.",
https://en.yna.co.kr/view/AEN20250204007300315?section=search,"Netflix's 2025 Korean slate: 'Squid Game 3,' 'Physical' with Manny Pacquiao, BTS' Jin in travel show",2025-02-04,https://img.yna.co.kr/etc/inner/EN/2025/02/04/AEN20250204007300315_06_i_P2.jpg,"...e bid to escape their despair. 
   Other titles in the lineup include the heartwarming drama ""When Life Gives You Tangerines,"" starring IU and Park Bo-gum, directed by acclaimed producer Kim Won-suk, known for ""My Mister,"" ""Misaeng"" and ""Signal."" The ...",iu,5.0,"The article directly mentions IU as a cast member in an upcoming Netflix drama ""When Life Gives You Tangerines,"" which is highly relevant to her career as an actress. The context perfectly matches her occupation as an actor, and it's connected to a major streaming platform (Netflix). The mention of director Kim Won-suk, who previously directed ""My Mister"" (which IU also starred in), adds credibility to the identification. This is definitely about the correct IU, as she is known for both acting and singing in Korea.",Yonhap News
https://en.yna.co.kr/view/AEN20241202002900315?section=search,"IU, Byeon Woo-seok stars in MBC's new romance series",2024-12-02,https://img.yna.co.kr/etc/inner/EN/2024/12/02/AEN20241202002900315_02_i_P2.jpg,"SEOUL, Dec. 2 (Yonhap) -- Singer-actress IU and ""Lovely Runner"" star Byeon Woo-seok have been confirmed to star in a new...ent said Monday.
   Set in an alternate Korea with a constitutional monarchy, IU will portray Seong Hee-ju, an ordinary woman from a wealthy chaebol family, ...",iu,5.0,"The article is highly relevant to IU as it directly names her, discusses her upcoming acting role in an MBC series, and correctly identifies her as a ""singer-actress."" The content aligns perfectly with her dual career as both a singer and actress, and the role description matches her profile as a female performer. The article specifically details her character role (Seong Hee-ju) in the new series, which is directly related to her work as an actress.",Yonhap News
https://en.yna.co.kr/view/AEN20241016007900315?section=search,Billlie makes full-group comeback with new EP,2024-10-16,https://img.yna.co.kr/photo/yna/YH/2024/10/16/PYH2024101611460001300_P2.jpg,"...y"" features lyrics written by K-pop diva IU, who collaborated with Billlie for the first ...she said.
   Asked how the collaboration with IU was realized, Moon said, ""She had been ...hers.""
   She added the group had covered IU's latest hit song at a recent concert for fans....",iu,3.0,"The article mentions IU directly multiple times and references her work as a songwriter (writing lyrics), which aligns with her occupation as a singer-songwriter. However, the article's main focus is about Billlie's comeback, with IU being a secondary subject as a collaborator. While this confirms it's the correct person (female K-pop artist), the article doesn't discuss her acting work and is primarily about her musical contributions. It's moderately relevant but not highly focused on IU herself.",Yonhap News
https://en.yna.co.kr/view/AEN20240205002700315?section=search,IU pens lyrics for all tracks on her new album,2024-02-05,https://img.yna.co.kr/photo/yna/YH/2023/03/30/PYH2023033009350001300_P2.jpg,"SEOUL, Feb. 5 (Yonhap) -- Singer-actor IU has written the lyrics for all the songs on her ...ast track was prereleased last month.
   ""IU put much effort into crafting this album for a ...um, it added.
   Beyond the lyrical spotlight, IU also co-composed ""Spore,"" one of the ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name and discusses her work as a singer-songwriter, specifically highlighting her involvement in writing lyrics and co-composing for her new album. This aligns perfectly with her known occupation as a singer-songwriter, and the article is clearly about the correct person (female artist IU/아이유). While her acting career isn't mentioned here, the article focuses on her musical work, which is one of her primary occupations.",Yonhap News
https://en.yna.co.kr/view/AEN20240130003700315?section=search,IU to release new album next month,2024-01-30,https://img.yna.co.kr/etc/inner/EN/2024/01/30/AEN20240130003700315_03_i_P2.jpg,"SEOUL, Jan. 30 (Yonhap) -- K-pop diva IU will drop her sixth EP, titled ""The Winning,"" on Feb. 20, her agency said Tuesday....ease, which was posted on social media.
   ""The Winning"" will mark IU's first album in about two years and a month, following her special EP ""...",iu,5.0,"The article is highly relevant to IU as it directly names her, discusses her upcoming music release (aligning with her singer-songwriter occupation), and correctly refers to her as a ""K-pop diva."" The timing and context (new EP release) perfectly matches her professional profile. While it focuses on her musical career rather than acting, this is still completely relevant as she is primarily known as both a singer-songwriter and actress.",Yonhap News
https://en.yna.co.kr/view/AEN20230918004900315?section=search,Singer-actor IU donates 300 mln won to the vulnerable,2023-09-18,https://img.yna.co.kr/photo/yna/YH/2023/04/28/PYH2023042819530001300_P2.jpg,"...anniversary of her debut, her agency said.
   IU donated 100 million won each to Asan Medical ...he name of ""IUaena,"" which combines IU's stage name and the name of her fanbase, ... someone,"" she said through the agency.
   IU is one of the most popular and successful ...",iu,4.0,"The article directly mentions IU and confirms it's about the correct female singer-actor through multiple identifiers (her stage name, fanbase ""IUaena""). While it's not specifically about her artistic work as a singer-songwriter or actress, it's a relevant article about her public activities and charitable contributions as a celebrity. The context of celebrity philanthropy is common and expected for established actors/singers in the Korean entertainment industry.",Yonhap News
https://en.yna.co.kr/view/AEN20230511009900315?section=search,Composer of IU songs denies plagiarism allegations,2023-05-11,https://img.yna.co.kr/photo/cms/2023/04/26/62/PCM20230426000062005_P2.jpg,"SEOUL, May 11 (Yonhap) -- A composer of IU's hit songs on Thursday denied allegations of ...nday filed a complaint with the police against IU, claiming six of her songs copied other works. ...re necessary, adding the recent criticism over IU ""crosses the line.""
   The six songs ...",iu,5.0,"The article is highly relevant to IU as it directly involves her music career and a legal dispute over her songs. It specifically mentions IU by name, addresses her work as a singer-songwriter (discussing her songs and their composer), and matches her identity as a female artist. While she's also an actress, this article focuses on her musical career, which is a major part of her professional identity. The plagiarism allegations directly impact her work and reputation as a musician.",Yonhap News
https://en.yna.co.kr/view/AEN20230421005100315?section=search,Singer-actor IU eyeing diverse roles in films following debut success,2023-04-24,https://img.yna.co.kr/etc/inner/EN/2023/04/21/AEN20230421005100315_01_i_P2.jpg,"...y Kim Eun-jung
   SEOUL, April 24 (Yonhap) -- IU, an all-round entertainer who is hugely ...and critically acclaimed titles.
   Last year, IU walked the Cannes red carpet with her first ... in which she stars alongside Park Seo-joon. 
   IU plays Lee So-min, an aspiring television ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, discusses her acting career and film roles (specifically her Cannes appearance), and aligns perfectly with her dual career as both a singer and actress. The article focuses on her development as an actor, mentioning her co-star Park Seo-joon and her character role as Lee So-min, which matches her occupation and career trajectory. The context is appropriate for a female actor pursuing film roles, and the mention of Cannes indicates significant professional development in her acting career.",Yonhap News
https://en.yna.co.kr/view/AEN20230422000551315?section=search,(LEAD) BTS Suga's 'D-Day' earns biggest 1st-day sales for K-pop soloist's album,2023-04-22,https://img.yna.co.kr/etc/inner/EN/2023/04/22/AEN20230422000551315_01_i_P2.jpg,"...ng ""Haegeum,"" the prereleased song ""People Pt. 2 (Feat. IU),"" ""D-Day,"" ""Huh?! (Feat. J-Hope),"" ""...ms charts of 67 countries. 
   In South Korea, ""People Pt. 2 (Feat. IU)"" and ""Haegeum"" ranked No. 4 and No. 37, respectively, on ...",iu,3.0,"The article mentions IU as a featured artist on Suga's song ""People Pt. 2"" and notes its chart performance, which relates to her work as a singer-songwriter. However, the article's main focus is on Suga's album release, with IU playing only a supporting role. The context matches her musical career but doesn't involve her acting work. While this is definitely about the correct IU, it represents a relatively minor mention in terms of her overall career activities.",Yonhap News
https://en.yna.co.kr/view/AEN20230422000500315?section=search,BTS' Suga sells over 1 mln copies of 'D-Day' on 1st day of release,2023-04-22,https://img.yna.co.kr/etc/inner/EN/2023/04/22/AEN20230422000500315_01_i_P2.jpg,"...ng ""Haegeum,"" the prereleased song ""People Pt. 2 (Feat. IU),"" ""D-Day,"" ""Huh?! (Feat. J-Hope),"" ""... his sincere personal story. 
   As of 9 a.m., ""People Pt. 2 (Feat. IU)"" and ""Haegeum"" ranked No. 4 and No. 37, respectively, on ...",iu,3.0,"The article mentions IU as a featured artist on Suga's song ""People Pt. 2,"" which relates to her work as a singer-songwriter but not her acting career. While this confirms it's the correct IU (female Korean artist) and shows her musical activity, the article's main focus is on Suga's album release rather than IU herself. Her involvement is secondary and limited to a feature collaboration.",Yonhap News
https://en.yna.co.kr/view/AEN20230418007900315?section=search,Actor Park Seo-joon gets his plate full this year,2023-04-18,https://img.yna.co.kr/photo/yna/YH/2023/04/17/PYH2023041717240001300_P2.jpg,"...er who receives a disciplinary provision and is given the challenging job of coaching South Korea's national team for the tournament. His co-star IU plays Lee So-min, an aspiring television director who follows the team to make a documentary.
   To play the professional athlete, Park ...",iu,4.0,"The article directly mentions IU and describes her role as Lee So-min in a film/drama project, which aligns with her occupation as an actress. The context is specifically about her acting work, though it's not the main focus of the article (which centers on Park Seo-joon). The description matches her identity as a female actor and provides specific details about her character role as a television director in the project.",Yonhap News
https://en.yna.co.kr/view/AEN20230410002500315?section=search,"Ryuichi Sakamoto, J-Hope participate in BTS rapper Suga's solo album",2023-04-10,https://img.yna.co.kr/etc/inner/EN/2023/04/10/AEN20230410002500315_02_i_P2.jpg,"...Huh?!"" -- credit Sakamoto and J-Hope as featured artists, respectively.
   Also included were the prereleased song ""People Pt. 2 (Feat. IU),"" lead single ""Haegeum,"" ""D-Day"" and ""SDL.""
   The upcoming album set to roll out April 21 also has ""...",iu,3.0,"The article mentions IU as a featured artist on Suga's song ""People Pt. 2,"" which relates to her work as a singer-songwriter. While the mention is brief and the article's main focus is on Suga's album, it does reference a specific musical collaboration involving IU. The context matches her role as a singer, though it doesn't address her acting career. The identification is correct for the female artist known as IU.",Yonhap News
https://en.yna.co.kr/view/AEN20230408002400315?section=search,"Suga, IU collaboration single tops iTunes charts in 87 countries",2023-04-08,https://img.yna.co.kr/etc/inner/EN/2023/04/08/AEN20230408002400315_01_i_P2.jpg,"...tion single ""People Pt.2"" by Suga of BTS and K-pop sensation IU, topped iTunes charts in 87 countries Saturday, the group's agency ...eople Pt.2"" is their first collaboration since Suga participated in IU's hit song ""Eight"" as producer and featuring artist in May ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name and discusses her musical collaboration with Suga (BTS). The context perfectly aligns with her role as a singer-songwriter, referencing both a new single (""People Pt.2"") and a previous collaboration (""Eight""). While it doesn't address her acting career, the article is focused on her primary occupation as a musician. The context correctly identifies her as a female K-pop artist and matches her professional profile.",Yonhap News
https://en.yna.co.kr/view/AEN20230407002200315?section=search,"BTS' Suga, IU set to release collaboration single 'People Pt.2'",2023-04-07,https://img.yna.co.kr/etc/inner/EN/2023/04/07/AEN20230407002200315_01_i_P2.jpg,"SEOUL, April 7 (Yonhap) -- Suga of K-pop supergroup BTS and diva IU are set to drop their collaboration single, titled ""People Pt.2,...quot; which is due on April 21. 
   It is their first collaboration since IU's hit song ""Eight"" was released in May 2020. 
   Suga will be ...",iu,5.0,"The article directly mentions IU by name and discusses her upcoming music collaboration with BTS' Suga. It references her previous work as a singer (""hit song 'Eight'"") and refers to her as a ""diva,"" which aligns with her occupation as a singer-songwriter. The context is appropriate for a female performer, and while it focuses on her musical career rather than acting, it's completely relevant to IU as she is primarily known for both singing and acting. The collaboration announcement is a significant professional development in her music career.",Yonhap News
https://en.yna.co.kr/view/AEN20230405006900315?section=search,BTS' Suga to release 1st collaboration with diva IU after 3 years,2023-04-05,https://img.yna.co.kr/etc/inner/EN/2023/04/05/AEN20230405006900315_02_i_P2.jpg,"...-pop giant BTS will release his first collaboration single with singer IU after three years Friday, the band's agency said Wednesday.
   The ..., according to BigHit Music.
   The two singers last worked together for IU's hit song ""Eight"" released in May 2020.
   Suga will be the ...",iu,5.0,"The article directly mentions IU and discusses her musical collaboration with BTS' Suga, referencing their previous work together (""Eight"" from 2020). While IU is also an actress, this article relates to her primary occupation as a singer-songwriter. The context is appropriate for her identity as a female artist, and the information aligns with her known professional history in the K-pop industry.",Yonhap News
https://en.yna.co.kr/view/AEN20230330005800315?section=search,"Park Seo-joon, IU show on-screen chemistry in sports comedy film 'Dream'",2023-03-30,https://img.yna.co.kr/photo/yna/YH/2023/03/30/PYH2023033009310001300_P2.jpg,"...nd Lee Ji-eun, better known by her stage name IU, will show on-screen chemistry in the sports ... Korea's national team for the tournament.
   IU plays Lee So-min, an aspiring television ...e and gladly took part in the project."" 
   IU said she learned a lot from Park's acting in ...",iu,5.0,"The article is highly relevant to IU (Lee Ji-eun) as it directly discusses her acting role in the film 'Dream' alongside Park Seo-joon. It explicitly mentions her by both her stage name (IU) and real name, discusses her role as Lee So-min, and references her acting performance. This aligns perfectly with her occupation as an actress, and the context is appropriate for a female actor working in a feature film. The article is focused on her professional work in the entertainment industry.",Yonhap News
https://en.yna.co.kr/view/AEN20221231002100315?section=search,K-pop star IU in relationship with actor Lee Jong-suk,2022-12-31,https://img.yna.co.kr/etc/inner/EN/2022/12/31/AEN20221231002100315_01_i_P2.jpg,"SEOUL, Dec. 31 (Yonhap) -- Singer-actress IU is dating actor Lee Jong-suk, their agencies ...tionship.
   Edam Entertainment, the agency of IU, also confirmed the news, asking people ""...
   Lee Jong-suk may have indirectly mentioned IU in his speech after winning the MBC Drama ...",iu,4.0,"The article directly mentions IU and correctly identifies her as a ""singer-actress,"" matching her known occupations. While it's not specifically about her professional work as an actor or singer-songwriter, it's a legitimate news story about her personal life from a reputable Korean news source (Yonhap). The article correctly refers to her gender and professional identity, though it focuses on her personal relationship rather than her artistic work. Such personal life coverage is common and relevant for public figures in the entertainment industry.",Yonhap News
https://en.yna.co.kr/view/AEN20220824001100320?section=search,'Snowdrop' most talked about K-drama on Twitter in 2022: company,2022-08-24,https://img.yna.co.kr/etc/inner/EN/2022/08/24/AEN20220824001100320_01_i_P2.jpg,"...  ""The appearances of K-pop idol stars in K-dramas and movies, such as Kim Se-jeong in 'Business Proposal,' Lee Jun-ho in 'The Red Sleeves,' IU in 'Broker' and Ok Taecyeon in 'Hansan: Rising Dragon,' have led to the increase in the amount of tweets of K-content,"" Kim said during a ...",iu,4.0,"The article directly mentions IU in relation to her acting role in the film 'Broker', which aligns with her occupation as an actress. The context is appropriate as it discusses K-pop idols who have crossed over into acting, which matches IU's career path as both a singer-songwriter and actress. While IU isn't the main focus of the article, her inclusion is relevant and accurately represents her professional work in the film industry.",Yonhap News
https://en.yna.co.kr/view/AEN20220728002600315?section=search,IU to hold concerts at Jamsil Olympic Stadium in September,2022-07-28,https://img.yna.co.kr/etc/inner/EN/2022/07/28/AEN20220728002600315_01_i_P2.jpg,"SEOUL, July 28 (Yonhap) -- K-pop diva IU, the star of Japanese director Hirokazu Kore-eda's first Korean-language film ""Broker,"" will return as a singer this fall.
   She will hold ""The Golden Hour"" concerts on Sept. 17 and 18 at the Jamsil Olympic Stadium in southern Seoul,...",iu,5.0,"The article is highly relevant to IU as it directly names her, mentions her recent acting work in ""Broker,"" and discusses her upcoming concert performances, covering both her singing and acting careers. The context perfectly matches IU's identity as a female performer who works as both a singer-songwriter and actress, and the venue (Jamsil Olympic Stadium) is appropriate for her status as a major K-pop star.",Yonhap News
