url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source,headline,subheading,category,subcategory,category_reason
https://en.yna.co.kr/view/AEN20250204007300315?section=search,"Netflix's 2025 Korean slate: 'Squid Game 3,' 'Physical' with Manny Pacquiao, BTS' Jin in travel show",2025-02-04,https://img.yna.co.kr/etc/inner/EN/2025/02/04/AEN20250204007300315_06_i_P2.jpg,"...e bid to escape their despair. 
   Other titles in the lineup include the heartwarming drama ""When Life Gives You Tangerines,"" starring IU and Park Bo-gum, directed by acclaimed producer Kim Won-suk, known for ""My Mister,"" ""Misaeng"" and ""Signal."" The ...",iu,4.0,"The article directly mentions IU in relation to an upcoming Netflix drama ""When Life Gives You Tangerines,"" which aligns with her career as an actress. While it doesn't reference her music career (singer/songwriter), it's relevant to her acting work and pairs her with notable Korean actor Park Bo-gum and respected director Kim Won-suk. The context matches her role as an actress, and it's definitely about the correct IU, as she's known for both music and acting in Korean entertainment.",Yonhap News,IU Joins Forces with Park Bo-gum in Heartfelt New Drama,"Multi-talented singer-actress IU takes lead role in ""When Life Gives You Tangerines"" under acclaimed director of ""My Mister""",Acting,Drama/Series,"The article announces IU's new acting project ""When Life Gives You Tangerines"" where she co-stars with Park Bo-gum, and mentions it's under the direction of ""My Mister"" director, clearly indicating this is news about an upcoming drama series."
https://en.yna.co.kr/view/AEN20241202002900315?section=search,"IU, Byeon Woo-seok stars in MBC's new romance series",2024-12-02,https://img.yna.co.kr/etc/inner/EN/2024/12/02/AEN20241202002900315_02_i_P2.jpg,"SEOUL, Dec. 2 (Yonhap) -- Singer-actress IU and ""Lovely Runner"" star Byeon Woo-seok have been confirmed to star in a new...ent said Monday.
   Set in an alternate Korea with a constitutional monarchy, IU will portray Seong Hee-ju, an ordinary woman from a wealthy chaebol family, ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name and relates to her work as an actress, which is one of her established roles. The article discusses her upcoming acting project in an MBC series, where she'll play a lead role. The context perfectly aligns with her career as a singer-actress, and the article clearly refers to the correct person (female performer IU/아이유). This news represents her active involvement in the entertainment industry as an actress, which is one of her primary professional roles alongside singing.",Yonhap News,IU Takes Royal Turn in Groundbreaking Monarchy Drama,Multi-talented star IU steps into chaebol heiress role alongside Byeon Woo-seok in highly anticipated alternate-Korea series,Acting,Drama/Series,"The article discusses IU's new acting role in a monarchy-themed drama series where she plays a chaebol heiress, alongside actor Byeon Woo-seok in an alternate-Korea setting."
https://en.yna.co.kr/view/AEN20241016007900315?section=search,Billlie makes full-group comeback with new EP,2024-10-16,https://img.yna.co.kr/photo/yna/YH/2024/10/16/PYH2024101611460001300_P2.jpg,"...y"" features lyrics written by K-pop diva IU, who collaborated with Billlie for the first ...she said.
   Asked how the collaboration with IU was realized, Moon said, ""She had been ...hers.""
   She added the group had covered IU's latest hit song at a recent concert for fans....",iu,4.0,"The article directly mentions IU as a songwriter (writing lyrics) and singer (referencing her ""hit song""), confirming both identity and professional roles. While not the main focus of the article (which is about Billlie's comeback), IU's involvement as a songwriter for their track and her status as a ""K-pop diva"" demonstrates her relevant industry influence. The context aligns with her established roles as a singer-songwriter, though her acting work isn't mentioned.",Yonhap News,IU's Surprise Collaboration Brings K-pop Magic to Billlie,Multi-talented superstar IU lends songwriting prowess and creative vision to rising group's latest track,Music,Collaboration,"The article focuses on IU's creative collaboration with K-pop group Billlie, specifically highlighting her role as a songwriter and creative contributor to their new track. This is primarily a music industry collaboration between established and rising artists."
https://en.yna.co.kr/view/AEN20240205002700315?section=search,IU pens lyrics for all tracks on her new album,2024-02-05,https://img.yna.co.kr/photo/yna/YH/2023/03/30/PYH2023033009350001300_P2.jpg,"SEOUL, Feb. 5 (Yonhap) -- Singer-actor IU has written the lyrics for all the songs on her ...ast track was prereleased last month.
   ""IU put much effort into crafting this album for a ...um, it added.
   Beyond the lyrical spotlight, IU also co-composed ""Spore,"" one of the ...",iu,5.0,"The article is highly relevant to IU as it directly discusses her work as both a singer and songwriter, specifically highlighting her involvement in writing lyrics for all tracks on her new album and co-composing one song (""Spore""). The article refers to her as ""singer-actor IU"" and discusses her musical work, which perfectly aligns with her known roles as a female singer, songwriter, and actress. The context is completely appropriate for someone in the Korean entertainment industry working in these capacities.",Yonhap News,IU Takes Creative Control: K-Pop Star Pens Every Song on New Album,Multi-talented IU showcases her songwriting prowess as singer-actress adds composer credits to her latest musical project,Music,Album Release,"The article focuses on IU's new album release with emphasis on her role as a songwriter, composing all songs for the project. This is primarily about her musical work and creative contribution as a recording artist."
https://en.yna.co.kr/view/AEN20240130003700315?section=search,IU to release new album next month,2024-01-30,https://img.yna.co.kr/etc/inner/EN/2024/01/30/AEN20240130003700315_03_i_P2.jpg,"SEOUL, Jan. 30 (Yonhap) -- K-pop diva IU will drop her sixth EP, titled ""The Winning,"" on Feb. 20, her agency said Tuesday....ease, which was posted on social media.
   ""The Winning"" will mark IU's first album in about two years and a month, following her special EP ""...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, discusses her upcoming music release (""The Winning"" EP), and references her as a ""K-pop diva,"" which aligns with her primary role as a singer. The timing detail (""first album in about two years"") also confirms this is about her music career. All criteria are met: correct name, correct profession (music), correct gender (female), and appropriate context (album release announcement).",Yonhap News,IU's Triumphant Return: K-Pop Queen Announces 'The Winning',"Multi-talented IU breaks two-year silence with new EP, marking her first musical release since 2022",Music,Album Release,"The article primarily focuses on IU's new EP ""The Winning,"" which marks her return to the music scene after a two-year hiatus since her last release in 2022. This is clearly a music-related announcement centered on a new album release."
https://en.yna.co.kr/view/AEN20230918004900315?section=search,Singer-actor IU donates 300 mln won to the vulnerable,2023-09-18,https://img.yna.co.kr/photo/yna/YH/2023/04/28/PYH2023042819530001300_P2.jpg,"...anniversary of her debut, her agency said.
   IU donated 100 million won each to Asan Medical ...he name of ""IUaena,"" which combines IU's stage name and the name of her fanbase, ... someone,"" she said through the agency.
   IU is one of the most popular and successful ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, references her debut anniversary, her fanbase (IUaena), and describes her as a ""singer-actor"" which aligns with her roles. The content discusses her charitable donation, which is a common activity for prominent entertainment figures in Korea. The article clearly refers to the correct person, mentioning both her professional status and her connection to her fanbase, leaving no ambiguity about the subject's identity.",Yonhap News,IU Marks Career Milestone with Million-Dollar Gift to Healthcare,"The singer-actress, known as South Korea's ""Nation's Little Sister,"" celebrates her debut anniversary by donating to medical causes through IU's signature charitable initiative",Social,Donation,"The article focuses on IU's charitable action of making a million-dollar donation to healthcare causes, which is part of her philanthropic initiatives, rather than her musical or acting activities. This type of charitable giving falls clearly under social activities, specifically in the donation subcategory."
https://en.yna.co.kr/view/AEN20230511009900315?section=search,Composer of IU songs denies plagiarism allegations,2023-05-11,https://img.yna.co.kr/photo/cms/2023/04/26/62/PCM20230426000062005_P2.jpg,"SEOUL, May 11 (Yonhap) -- A composer of IU's hit songs on Thursday denied allegations of ...nday filed a complaint with the police against IU, claiming six of her songs copied other works. ...re necessary, adding the recent criticism over IU ""crosses the line.""
   The six songs ...",iu,5.0,"The article is highly relevant to IU as it directly addresses a controversy involving her songs and mentions her by name multiple times. The content specifically relates to her work as a singer, dealing with plagiarism allegations about her songs, which is directly connected to her primary role as a singer-songwriter. The context perfectly matches what would be expected in a music industry news story about a female artist, discussing musical compositions and legal matters related to her work.",Yonhap News,IU's Hit Songs at Center of Copyright Storm,Composer defends K-pop star IU against plagiarism claims as police investigation begins,Controversy,Plagiarism,"The article directly deals with plagiarism claims against IU's songs and involves a police investigation, making it a controversy specifically centered on music copyright issues and plagiarism allegations."
https://en.yna.co.kr/view/AEN20230502001300315?section=search,BTS' Suga debuts at No. 2 on Billboard 200,2023-05-02,https://img.yna.co.kr/etc/inner/EN/2023/05/02/AEN20230502001300315_01_i_P2.jpg,"...ed, and his first official solo album.
   It consists of 10 songs, including ""Haegeum,"" the prereleased song ""People Pt. 2 (Feat. IU),"" ""D-Day,"" ""Huh?! (Feat. J-Hope),"" ""Amygdala,"" ""SDL,"" ""Interlude: Dawn"" and ""Snooze (...",iu,3.0,"The article mentions IU as a featured artist on Suga's song ""People Pt. 2"" but only in passing. While this is definitely the correct IU (female singer-songwriter) and relates to her work as a singer, it's primarily an article about BTS' Suga's album achievement. IU's contribution is secondary and the article doesn't elaborate on her role or performance. The context matches her role as a singer, but the article's main focus is not on her.",Yonhap News,IU Joins Forces with SUGA on Emotional New Collaboration,"Multi-talented singer-songwriter IU features on ""People Pt. 2"" track from SUGA's highly anticipated solo album",Music,Collaboration,"The article discusses IU's musical collaboration with SUGA on the track ""People Pt. 2"" from SUGA's solo album, focusing on their joint musical project rather than other activities."
https://en.yna.co.kr/view/AEN20230421005100315?section=search,Singer-actor IU eyeing diverse roles in films following debut success,2023-04-24,https://img.yna.co.kr/etc/inner/EN/2023/04/21/AEN20230421005100315_01_i_P2.jpg,"...y Kim Eun-jung
   SEOUL, April 24 (Yonhap) -- IU, an all-round entertainer who is hugely ...and critically acclaimed titles.
   Last year, IU walked the Cannes red carpet with her first ... in which she stars alongside Park Seo-joon. 
   IU plays Lee So-min, an aspiring television ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, discusses her acting career development, specifically her appearance at Cannes Film Festival and her role in a film alongside Park Seo-joon. The article aligns perfectly with her identity as a female entertainer and actress, referring to her as an ""all-round entertainer"" and discussing her film work. The context is completely appropriate for someone who works as both a singer and actress, focusing on her career expansion into more diverse acting roles.",Yonhap News,IU Conquers Cannes: K-Pop Queen's Stunning Film Debut,Multi-talented IU transitions from music superstar to silver screen actress in her first major film role alongside Park Seo-joon,Acting,Film,"The article focuses on IU's debut film appearance at the Cannes Film Festival, marking her transition from K-pop singer to film actress. This is primarily about her acting career development, specifically in the film industry, rather than her music activities."
https://en.yna.co.kr/view/AEN20230422000551315?section=search,(LEAD) BTS Suga's 'D-Day' earns biggest 1st-day sales for K-pop soloist's album,2023-04-22,https://img.yna.co.kr/etc/inner/EN/2023/04/22/AEN20230422000551315_01_i_P2.jpg,"...ng ""Haegeum,"" the prereleased song ""People Pt. 2 (Feat. IU),"" ""D-Day,"" ""Huh?! (Feat. J-Hope),"" ""...ms charts of 67 countries. 
   In South Korea, ""People Pt. 2 (Feat. IU)"" and ""Haegeum"" ranked No. 4 and No. 37, respectively, on ...",iu,3.0,"The article mentions IU as a featured artist on BTS Suga's song ""People Pt. 2"" and notes its chart performance, but she is not the main focus of the article. While this relates to her work as a singer, it's primarily about Suga's album release. The context is appropriate for her role as a singer/collaborator, but the article provides minimal information about her specific contribution or performance.",Yonhap News,IU's Latest Collaboration Storms Global Charts,"South Korean superstar IU joins forces with fellow artists, as ""People Pt. 2"" reaches top positions across 67 countries.",Music,Collaboration,"The article focuses on IU's new collaborative music project ""People Pt. 2"" and its performance on global music charts, specifically highlighting its success across 67 countries."
https://en.yna.co.kr/view/AEN20230422000500315?section=search,BTS' Suga sells over 1 mln copies of 'D-Day' on 1st day of release,2023-04-22,https://img.yna.co.kr/etc/inner/EN/2023/04/22/AEN20230422000500315_01_i_P2.jpg,"...ng ""Haegeum,"" the prereleased song ""People Pt. 2 (Feat. IU),"" ""D-Day,"" ""Huh?! (Feat. J-Hope),"" ""... his sincere personal story. 
   As of 9 a.m., ""People Pt. 2 (Feat. IU)"" and ""Haegeum"" ranked No. 4 and No. 37, respectively, on ...",iu,3.0,"The article mentions IU as a featured artist on Suga's song ""People Pt. 2"" and notes its chart ranking, which aligns with her role as a singer. However, the article's primary focus is on Suga's album release, with IU appearing only as a collaborating artist. While this is relevant to her career as a singer, it's not centrally about her work or achievements.",Yonhap News,IU's Star Power Shines in Chart-Topping Collaboration,"Multi-talented singer-actress IU reaches new heights as featured artist on ""People Pt. 2,"" climbing to #4 on music charts",Music,Collaboration,"The article focuses on IU's musical collaboration on ""People Pt. 2"" and its performance on music charts, specifically reaching #4, highlighting her success as a featured artist on the track."
https://en.yna.co.kr/view/AEN20230418007900315?section=search,Actor Park Seo-joon gets his plate full this year,2023-04-18,https://img.yna.co.kr/photo/yna/YH/2023/04/17/PYH2023041717240001300_P2.jpg,"...er who receives a disciplinary provision and is given the challenging job of coaching South Korea's national team for the tournament. His co-star IU plays Lee So-min, an aspiring television director who follows the team to make a documentary.
   To play the professional athlete, Park ...",iu,4.0,"The article directly mentions IU and describes her acting role as Lee So-min in an upcoming project with Park Seo-joon. While it doesn't discuss her music career (singer/songwriter aspects), it is relevant to her work as an actress, which is one of her primary occupations. The context matches her status as a female performer and the description aligns with her professional acting work.",Yonhap News,IU Takes On Bold New Role as Documentary Filmmaker in Sports Drama,Multi-talented K-pop star IU portrays an ambitious TV director following South Korea's national team in upcoming series,Acting,Drama/Series,"The article discusses IU's new acting role where she portrays a TV director in an upcoming sports-themed drama series, focusing on her performance in a television production rather than her music career or other activities."
https://en.yna.co.kr/view/AEN20230410002500315?section=search,"Ryuichi Sakamoto, J-Hope participate in BTS rapper Suga's solo album",2023-04-10,https://img.yna.co.kr/etc/inner/EN/2023/04/10/AEN20230410002500315_02_i_P2.jpg,"...Huh?!"" -- credit Sakamoto and J-Hope as featured artists, respectively.
   Also included were the prereleased song ""People Pt. 2 (Feat. IU),"" lead single ""Haegeum,"" ""D-Day"" and ""SDL.""
   The upcoming album set to roll out April 21 also has ""...",iu,3.0,"The article briefly mentions IU as a featured artist on Suga's song ""People Pt. 2"" but provides no additional details about her contribution or role. While this collaboration aligns with her career as a singer, it's only a passing reference within an article primarily focused on Suga's album and other collaborators. The mention is accurate for the correct IU (female singer) but lacks substantial information about her involvement or artistic contribution.",Yonhap News,IU Joins Star-Studded Lineup for Groundbreaking Music Collaboration,"Multi-talented singer-actress IU features on highly anticipated track ""People Pt. 2"" alongside major artists in upcoming April release",Music,Collaboration,"The article focuses on IU's participation in a musical collaboration project titled ""People Pt. 2"" alongside other major artists, scheduled for release in April. This is primarily a music-related news item about an upcoming collaborative track."
https://en.yna.co.kr/view/AEN20230408002400315?section=search,"Suga, IU collaboration single tops iTunes charts in 87 countries",2023-04-08,https://img.yna.co.kr/etc/inner/EN/2023/04/08/AEN20230408002400315_01_i_P2.jpg,"...tion single ""People Pt.2"" by Suga of BTS and K-pop sensation IU, topped iTunes charts in 87 countries Saturday, the group's agency ...eople Pt.2"" is their first collaboration since Suga participated in IU's hit song ""Eight"" as producer and featuring artist in May ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name and discusses her musical collaboration with Suga (BTS). It specifically references her work as a singer through the new single ""People Pt.2"" and mentions their previous collaboration ""Eight,"" both of which align with her role as a singer-songwriter. The context perfectly matches her professional capacity as a female K-pop artist, and the article discusses chart performance, which is a key metric for musical success.",Yonhap News,IU and BTS's Suga Strike Gold Again with Chart-Topping Duet,"Multi-talented K-pop star IU reunites with Suga for ""People Pt.2,"" dominating iTunes charts in 87 countries after their previous hit collaboration",Music,Collaboration,"The article focuses on IU's musical collaboration with BTS's Suga on their new song ""People Pt.2"" and its commercial success on iTunes charts globally, marking their second successful collaboration together."
https://en.yna.co.kr/view/AEN20230407002200315?section=search,"BTS' Suga, IU set to release collaboration single 'People Pt.2'",2023-04-07,https://img.yna.co.kr/etc/inner/EN/2023/04/07/AEN20230407002200315_01_i_P2.jpg,"SEOUL, April 7 (Yonhap) -- Suga of K-pop supergroup BTS and diva IU are set to drop their collaboration single, titled ""People Pt.2,...quot; which is due on April 21. 
   It is their first collaboration since IU's hit song ""Eight"" was released in May 2020. 
   Suga will be ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, discusses her upcoming music collaboration with BTS' Suga, and references their previous successful collaboration ""Eight."" The context perfectly aligns with her role as a singer and songwriter, as it's about a music release. The article correctly identifies her as a female artist (using ""diva"") and discusses her professional musical work, which is one of her primary occupations.",Yonhap News,IU and BTS's Suga Reunite for Powerhouse Musical Collaboration,"Multi-talented singer-songwriter IU returns to the studio with Suga for their first joint project since their 2020 hit ""Eight""",Music,Collaboration,"The article focuses on a musical collaboration between IU and BTS's Suga, specifically highlighting their reunion for a new joint project following their previous successful collaboration ""Eight"" from 2020."
https://en.yna.co.kr/view/AEN20230405006900315?section=search,BTS' Suga to release 1st collaboration with diva IU after 3 years,2023-04-05,https://img.yna.co.kr/etc/inner/EN/2023/04/05/AEN20230405006900315_02_i_P2.jpg,"...-pop giant BTS will release his first collaboration single with singer IU after three years Friday, the band's agency said Wednesday.
   The ..., according to BigHit Music.
   The two singers last worked together for IU's hit song ""Eight"" released in May 2020.
   Suga will be the ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, discusses her upcoming music collaboration with BTS' Suga, and references their previous successful collaboration ""Eight"" from 2020. The context perfectly aligns with her role as a singer and songwriter, and the article discusses her professional musical work. The gender reference is consistent (using ""her""), and the content is specifically about a music release, which is core to her primary occupation as a singer.",Yonhap News,IU and BTS's Suga Reunite for Powerhouse Musical Collaboration,"Multi-talented artist IU returns to the studio with Suga for their first joint project since their 2020 hit ""Eight""",Music,Collaboration,"The article focuses on a musical collaboration between IU and BTS's Suga, specifically highlighting their reunion for a new joint project following their previous successful collaboration ""Eight"" from 2020."
https://en.yna.co.kr/view/AEN20230330005800315?section=search,"Park Seo-joon, IU show on-screen chemistry in sports comedy film 'Dream'",2023-03-30,https://img.yna.co.kr/photo/yna/YH/2023/03/30/PYH2023033009310001300_P2.jpg,"...nd Lee Ji-eun, better known by her stage name IU, will show on-screen chemistry in the sports ... Korea's national team for the tournament.
   IU plays Lee So-min, an aspiring television ...e and gladly took part in the project."" 
   IU said she learned a lot from Park's acting in ...",iu,4.0,"The article directly mentions IU (including her real name Lee Ji-eun) and discusses her acting role in the film 'Dream' alongside Park Seo-joon. While it doesn't focus on her music career (singer/songwriter aspects), it is highly relevant to her work as an actress, which is one of her primary occupations. The context matches her professional profile as a female entertainer who works in both music and film industries. The article discusses her participation in a legitimate film project, which aligns with her career trajectory as a multi-talented entertainer.",Yonhap News,IU Takes Bold Leap into Sports Drama Territory,Multi-talented star IU embraces challenging role as aspiring TV personality alongside Korea's national team,Acting,Drama/Series,"The article discusses IU's new acting role in a sports drama where she plays a TV personality, marking her venture into a new drama genre. This is primarily about her acting career and specifically about her participation in a television drama series."
https://en.yna.co.kr/view/AEN20221231002100315?section=search,K-pop star IU in relationship with actor Lee Jong-suk,2022-12-31,https://img.yna.co.kr/etc/inner/EN/2022/12/31/AEN20221231002100315_01_i_P2.jpg,"SEOUL, Dec. 31 (Yonhap) -- Singer-actress IU is dating actor Lee Jong-suk, their agencies ...tionship.
   Edam Entertainment, the agency of IU, also confirmed the news, asking people ""...
   Lee Jong-suk may have indirectly mentioned IU in his speech after winning the MBC Drama ...",iu,3.0,"The article directly mentions IU and correctly identifies her as a singer-actress, matching her occupation. However, the content focuses on her personal life (dating news) rather than her professional work as a Singer, Songwriter, or Actress. While the subject is definitely the correct person, the article's relevance to her artistic career is limited, making it moderately relevant to her professional roles.",Yonhap News,"IU Confirms Romance with Actor Lee Jong-suk, Breaking K-Pop Hearts",Multi-talented singer-actress IU's relationship revelation sends waves through Korean entertainment industry after MBC Drama Awards hints,Social,Marriage/relationship,"The article primarily focuses on IU's confirmed romantic relationship with actor Lee Jong-suk, which is a personal/social matter rather than a professional one. While it mentions the MBC Drama Awards, the main news is about their dating revelation, making it fall under social news about relationships."
https://en.yna.co.kr/view/AEN20220824001100320?section=search,'Snowdrop' most talked about K-drama on Twitter in 2022: company,2022-08-24,https://img.yna.co.kr/etc/inner/EN/2022/08/24/AEN20220824001100320_01_i_P2.jpg,"...  ""The appearances of K-pop idol stars in K-dramas and movies, such as Kim Se-jeong in 'Business Proposal,' Lee Jun-ho in 'The Red Sleeves,' IU in 'Broker' and Ok Taecyeon in 'Hansan: Rising Dragon,' have led to the increase in the amount of tweets of K-content,"" Kim said during a ...",iu,4.0,"The article directly mentions IU in relation to her acting role in the film 'Broker', which is relevant to her career as an actress. While it doesn't discuss her music career (singer/songwriter aspects), it accurately identifies her as one of several K-pop idols who have crossed over into acting, confirming both her identity and professional context. The mention is brief but pertinent to her career development as an actress.",Yonhap News,IU's Star Power Drives K-Content's Global Social Media Surge,Multi-talented artist IU joins fellow K-pop stars making waves in Korean cinema as their crossover performances spark international buzz on Twitter,Acting,Film,"The article focuses on IU's impact as a K-pop star crossing over into Korean cinema, highlighting her contribution to K-content's global reach through her acting career, particularly in films, and the resulting social media engagement on Twitter."
https://en.yna.co.kr/view/AEN20220728002600315?section=search,IU to hold concerts at Jamsil Olympic Stadium in September,2022-07-28,https://img.yna.co.kr/etc/inner/EN/2022/07/28/AEN20220728002600315_01_i_P2.jpg,"SEOUL, July 28 (Yonhap) -- K-pop diva IU, the star of Japanese director Hirokazu Kore-eda's first Korean-language film ""Broker,"" will return as a singer this fall.
   She will hold ""The Golden Hour"" concerts on Sept. 17 and 18 at the Jamsil Olympic Stadium in southern Seoul,...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name, references both her singing career (upcoming concerts) and acting work (mentioning her role in ""Broker""). The context perfectly aligns with her roles as both a singer and actress, and correctly identifies her as a female performer (""K-pop diva""). The article discusses a major concert venue (Jamsil Olympic Stadium) which is appropriate for her status as a prominent K-pop artist.",Yonhap News,IU Set to Light Up Olympic Stadium in Spectacular Return to Music,"After her acclaimed acting role in ""Broker,"" IU announces two-day concert series ""The Golden Hour"" for September comeback in Seoul",Music,Tour/concert,"The article primarily focuses on IU's upcoming concert series ""The Golden Hour"" at the Olympic Stadium in Seoul, which is a performance-related announcement marking her return to music activities after her acting work."
https://en.yna.co.kr/view/AEN20220618001300315?section=search,'Broker' tops 1 mln admissions,2022-06-18,https://img.yna.co.kr/etc/inner/EN/2022/06/18/AEN20220618001300315_01_i_P2.jpg,"...; at the daily box office in the country Friday.
   


   Starring Song Kang-ho, Gang Dong-won and singer-and-actress Lee Ji-eun, better known as IU, ""Broker"" is about people on a road trip searching for possible adoptive parents of a newborn left in a baby box. 
   Song won best ...",iu,4.0,"The article directly mentions IU (as Lee Ji-eun/아이유) and references her role in the film 'Broker' as a singer-and-actress, confirming both her identity and her work as an actress. While it doesn't discuss her music career or songwriting, it's relevant to her acting career path. The article correctly identifies her as a female performer and places her alongside other notable actors in a significant film project that crossed 1 million admissions.",Yonhap News,IU Joins Star-Studded Cast in Heart-Wrenching Adoption Drama 'Broker',Multi-talented IU transitions from K-pop stardom to serious acting alongside veteran actor Song Kang-ho in emotional road trip film,Acting,Film,"The article discusses IU's participation in the film 'Broker' as an actress, highlighting her transition from K-pop to acting and her collaboration with established actor Song Kang-ho in a dramatic road trip movie."
https://en.yna.co.kr/view/AEN20220607007800315?section=search,'Broker' star Lee Ji-eun says she's excited to extend silver screen career,2022-06-07,https://img.yna.co.kr/etc/inner/EN/2022/06/07/AEN20220607007800315_01_i_P2.jpg,"By Kim Boram
   SEOUL, June 7 (Yonhap) -- Actress Lee Ji-eun, also known as K-pop star IU, said Tuesday that she felt so excited to be part of the drama film ""Broker"" that she wants to focus more on her acting career for the big screen.
   ""Broker"" is Lee's commercial film ...",iu,5.0,"The article is highly relevant to IU as it directly mentions her by both her real name (Lee Ji-eun) and her stage name reference (K-pop star IU). It discusses her acting career and involvement in the film ""Broker,"" which aligns with her role as an actress. The article correctly identifies her as a female performer (actress) and acknowledges her K-pop background, matching her multiple roles as singer and actress. The context perfectly fits her career trajectory as a multi-talented entertainer expanding from music to film.",Yonhap News,IU Sets Sights on Silver Screen Stardom After 'Broker' Success,"K-pop sensation IU, already dominating music and television, reveals her growing passion for film acting in latest career pivot",Acting,Film,"The article focuses on IU's career development in the film industry, specifically mentioning her success in the movie 'Broker' and her intentions to pursue more film acting roles. This represents a career direction in cinema rather than her established music or TV drama work."
https://en.yna.co.kr/view/AEN20220602009500315?section=search,Kore-eda praises Song Kang-ho for performing fresh in every take,2022-06-02,https://img.yna.co.kr/etc/inner/EN/2022/06/02/AEN20220602009500315_02_i_P2.jpg,"...rector's first Korean project, for which he teamed up with a Korean cast, including Song, Bae Doo-na and Lee Ji-eun, also known as the K-pop star IU, and Gang Dong-won.
   Kore-eda, who won the Cannes' top prize of Palme d'Or for ""Shoplifters"" in 2018, said Song's presence stood out ...",iu,3.0,"The article mentions IU (as Lee Ji-eun) and confirms her identity by referencing her as ""K-pop star IU,"" so it's definitely about the correct person. However, the article's main focus is on director Kore-eda's praise of Song Kang-ho, with IU only being mentioned in passing as part of the cast. While it does relate to her work as an actress, it doesn't discuss her music career or provide any substantial information about her role or performance. The context is appropriate as it discusses her involvement in a film project, which aligns with her career as an actress.",Yonhap News,IU Joins Star-Studded Cast in Palme d'Or Winner's Korean Debut,"K-pop sensation IU, also known as Lee Ji-eun, takes on acting role alongside Song and Bae Doo-na in acclaimed director Kore-eda's first Korean film",Acting,Film,"The article discusses IU's casting in a new film project, specifically her acting role in acclaimed director Kore-eda's first Korean film alongside other established actors Song and Bae Doo-na. This is primarily about her work as an actress in a film production rather than her music career or other activities."
https://en.yna.co.kr/view/AEN20220531010800315?section=search,"(Movie Review) Another unconventional family, another award-winning farce for Kore-eda",2022-06-02,https://img.yna.co.kr/etc/inner/EN/2022/05/31/AEN20220531010800315_01_i_P2.jpg,"...e money for their troubles.
   But their secretive plan gets complicated as the baby's mother, So-young (Lee Ji-eun, also known as the K-pop star IU), has a change of heart and shows up a day later.
   Sang-hyun decides to let So-young take part in his plan to sell the newborn named Woo-sung, ...",iu,4.0,"The article directly mentions IU (Lee Ji-eun) and references her acting work in a movie, which aligns with her role as an actress. While it doesn't discuss her music career, it's relevant to her acting profession. The article identifies her as ""K-pop star IU,"" confirming it's about the correct person. This appears to be a review of ""Broker,"" a significant film in her acting career.",Yonhap News,IU Takes Dark Turn in Heart-Wrenching Baby Trafficking Drama,K-pop sensation IU portrays a conflicted young mother in emotional new film exploring themes of desperation and redemption,Acting,Film,The article discusses IU's role as an actress in a new film where she plays a young mother in a drama about baby trafficking. The focus is on her acting performance and the film's narrative rather than her music career or other activities.
https://en.yna.co.kr/view/AEN20220527002651315?section=search,"(LEAD) Kore-eda says if 'Broker' is not fun, this would be his responsibility",2022-05-27,https://img.yna.co.kr/etc/inner/EN/2022/05/27/AEN20220527002651315_01_i_P2.jpg,"...ng Kang-ho plays the lead role in the drama, along with star actors Kang Dong-won and Bae Doo-na and singer-and-actress Lee Ji-eun, also known as IU.
   Crew members behind ""Parasite,"" including director of photography Hong Kyung-pyo and composer Jung Jae-il, also teamed up with Kore-...",iu,3.0,"The article mentions IU (as Lee Ji-eun) and confirms her identity as a singer-and-actress, matching the correct person. However, the article's main focus is about director Kore-eda discussing the film ""Broker"" rather than IU's specific role or performance. While it's relevant as it discusses a project she's involved in as an actress, it doesn't address her music career or provide substantial information about her contribution to the film.",Yonhap News,IU Joins Star-Studded Cast of 'Parasite' Director's Next Film,Multi-talented singer-actress IU teams up with acclaimed Korean stars Bae Doo-na and Song Kang-ho in highly anticipated project,Acting,Film,"The article announces IU's casting in a new film project, specifically working with ""Parasite"" director and co-starring with established actors Bae Doo-na and Song Kang-ho. This is clearly news about her acting career in the film industry."
