url,title,date,thumbnail,content,celebrity,source,attribution,relevance_score,relevance_reason
https://en.yna.co.kr/view/AEN20200701003200315?section=search,"'Parasite' cast, crew invited to join academy",2020-07-01,https://img.yna.co.kr/photo/yna/YH/2020/02/19/PYH2020021912420031500_P2.jpg,"...Woo-shik, Jang Hye-jin, Jo Yeo-jeong, Lee Jung-eun and Park So-dam from the ...oducer Kwak Sin-ae, production designer Lee Ha-jun, sound designer Choi Tae-young ...rs, including auteurs Park Chan-wook and Lee Chang-dong and star actor Lee Byung-hun, who joined the prestigious organization ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200701003200315?section=search', 'publicationDate': '2020-07-01', 'accessDate': '2025-02-27T11:57:35.903148', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article mentions Lee Byung-hun specifically, identifying him as a ""star actor"" who joined the Academy (presumably the Academy of Motion Picture Arts and Sciences). While this is relevant to his career as an actor, he is not the main focus of the article, which appears to primarily discuss the ""Parasite"" cast and crew being invited to join the academy. The mention confirms his status in the film industry but provides limited information about his specific work or contributions."
https://en.yna.co.kr/view/AEN20200605009400315?section=search,'Parasite' director Bong Joon-ho wins grand prize at Baeksang Awards,2020-06-05,https://img.yna.co.kr/photo/yna/YH/2020/02/19/PYH2020021923110034400_P2.jpg,"...obal film festivals.
   Other winners in the film category included Lee Byung-hun, taking home the award for best actor in a film, for his role in ""The Man Standing Next,"" screenwriter Lee Sang-geun for ""Exit"" and Kim Do-young, who won best new ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200605009400315?section=search', 'publicationDate': '2020-06-05', 'accessDate': '2025-02-27T11:57:40.176451', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, stating he won ""the award for best actor in a film, for his role in 'The Man Standing Next'"" at the Baeksang Awards. This is highly relevant to his career as an actor, which is his primary occupation. The context perfectly matches what would be expected for a male actor, as it discusses his professional achievement in acting. The article is specifically about an award ceremony where he received recognition for his acting work."
https://en.yna.co.kr/view/AEN20200603009700315?section=search,'Parasite' sweeps Daejong Film Awards with five trophies,2020-06-03,https://img.yna.co.kr/photo/cms/2019/04/20/03/PCM20190420000103005_P2.jpg,"...on best picture, best director, best scenario and best music, while Lee Jung-eun won the best supporting actress prize.
   ""It's an ...ith its worldwide revenues totaling US$257 million.



   Meanwhile, Lee Byung-hun was awarded best actor for his performance in ""Ashfall"" (...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200603009700315?section=search', 'publicationDate': '2020-06-03', 'accessDate': '2025-02-27T11:57:40.177917', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, stating he ""was awarded best actor for his performance in 'Ashfall'."" This is highly relevant to his career as an actor, specifically highlighting his professional achievement in winning a major acting award at the Daejong Film Awards. The content aligns perfectly with his occupation as a male actor and relates to his professional work in film."
https://en.yna.co.kr/view/AEN20200430002800315?section=search,Key film event Daejong Awards rescheduled for June with smaller audience,2020-04-30,https://img.yna.co.kr/etc/inner/EN/2020/04/30/AEN20200430002800315_01_i_P2.jpg,"...use of Hummingbird,"" Bong Joon-ho of ""Parasite,"" and Lee Byeong-heon of ""Extreme Job.""
   This year's five ...l Kyung-gu (""Birthday""), Song Kang-ho (""Parasite""), Lee Byung-hun (""Ashfall""), Jeong Woo-sung (""Innocent Witness"") ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200430002800315?section=search', 'publicationDate': '2020-04-30', 'accessDate': '2025-02-27T11:57:40.187750', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name as a nominee for the Daejong Awards (a key Korean film event) for his role in the film ""Ashfall."" This clearly relates to his work as an actor, which is his primary occupation. The context of being nominated for a major film award is entirely consistent with his professional identity as a prominent male actor in the Korean film industry. The article is specifically about film awards where he is a nominee, making it highly relevant to him."
https://en.yna.co.kr/view/AEN20200408004800315?section=search,Delayed film productions mess up top actors' schedules,2020-04-08,https://img.yna.co.kr/photo/yna/YH/2019/12/12/PYH2019121210130001300_P2.jpg,"...ad to rearrange their schedules for upcoming movies and dramas. 
   Lee Byung-hun, one of the most acclaimed actors in the South Korean entertainment ...later this year. The drama, set to air on cable channel JTBC, marks Lee's return to the small screen since ""Mr. Sunshine"" (2018).
...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200408004800315?section=search', 'publicationDate': '2020-04-08', 'accessDate': '2025-02-27T11:57:40.188829', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, describing him as ""one of the most acclaimed actors in the South Korean entertainment"" industry. It specifically discusses his professional work schedule as an actor, mentioning his return to television drama since his previous work in ""Mr. Sunshine"" (2018). The content is clearly about the male actor Lee Byung-hun and directly relates to his primary occupation as an actor, discussing the impact of delayed film productions on his professional schedule."
https://en.yna.co.kr/view/AEN20200311005100315?section=search,Star screenwriters return to small screen,2020-03-11,https://img.yna.co.kr/etc/inner/EN/2020/03/11/AEN20200311005100315_01_i_P2.jpg,"... Monarch,"" starring Korean wave stars Lee Min-ho and Kim Go-eun, on SBS.
   It ....S. online streaming service provider.



   Lee Woo-jung, whose works range from variety ...ng for non-profit organizations and is to star Lee Byung-hun and Han Ji-min. It will start filming later ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200311005100315?section=search', 'publicationDate': '2020-03-11', 'accessDate': '2025-02-27T11:57:44.562314', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun as a star who will be featured in an upcoming project written by Lee Woo-jung. The context aligns with his profession as an actor, as he is mentioned in relation to a filming project alongside actress Han Ji-min. While the article isn't primarily about Lee Byung-hun (it appears to focus on screenwriters returning to television), it does contain specific, relevant information about his upcoming acting work, confirming both his identity and professional role."
https://en.yna.co.kr/view/AEN20200212004300325?section=search,USFK commander 'strongly' recommends Korean epic drama 'Mr. Sunshine',2020-02-12,https://img.yna.co.kr/etc/inner/EN/2020/02/12/AEN20200212004300325_01_i_P2.jpg,"... the national resistance movement against Japanese colonialists.
   The 2018 series, ""Mr. Sunshine,"" which starred big-name actor Lee Byung-hun and aired on tvN, recorded the fourth-highest ratings for cable TV and won the top prize at the inaugural Asian Content Awards of the Busan ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200212004300325?section=search', 'publicationDate': '2020-02-12', 'accessDate': '2025-02-27T11:57:44.563764', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name as the star of the 2018 drama series ""Mr. Sunshine."" The content specifically relates to his work as an actor in a successful television production that received high ratings and won awards. The article correctly identifies him as a ""big-name actor,"" which aligns with his occupation as a male actor. The context of discussing his role in a prominent Korean drama is entirely consistent with what would be expected for someone in his profession."
https://en.yna.co.kr/view/AEN20200121003500315?section=search,"Political film, comedies set to compete at holiday box office",2020-01-21,https://img.yna.co.kr/photo/cms/2020/01/18/11/PCM20200118000011005_P2.jpg,"...ee in 1979.
   Kim Gyu-pyeong, played by Lee Byung-hun, chief of the Korean Central ...ed reunion of director Woo Min-ho and actor Lee four years after the success of ""Inside... help of a military dog.
   Stars including Lee Sun-kyun and Lee Jung-eun of ""Parasite"" lend their ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200121003500315?section=search', 'publicationDate': '2020-01-21', 'accessDate': '2025-02-27T11:57:44.565110', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, identifying him as playing the character Kim Gyu-pyeong in what appears to be a political film. It also references a previous collaboration between Lee and director Woo Min-ho from four years prior, indicating this is about his work as an actor. The context clearly relates to his professional acting career, which aligns with his occupation as an actor. The article is discussing upcoming films for a holiday box office, which is directly relevant to Lee Byung-hun's primary profession."
https://en.yna.co.kr/view/AEN20200116008900315?section=search,(Movie Review) 'The Man Standing Next' chronicles 1979 presidential assassination,2020-01-17,https://img.yna.co.kr/etc/inner/EN/2020/01/16/AEN20200116008900315_01_i_P2.jpg,"....
   Incumbent KCIA chief Kim Gyu-pyeong (Lee Byung-hun), who took office in 1976, is in fierce ...f presidential bodyguard Kwak Sang-cheon (Lee Hee-joon).
   Gyu-pyeong increasingly ...two hours.
   Moreover, there is no doubt in Lee Byung-hun's acting, whose expressive eyes and even ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200116008900315?section=search', 'publicationDate': '2020-01-17', 'accessDate': '2025-02-27T11:57:44.566508', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name multiple times, specifically discussing his acting performance in the film ""The Man Standing Next"" where he plays the role of KCIA chief Kim Gyu-pyeong. The article explicitly praises his acting abilities, noting his ""expressive eyes."" This is directly relevant to his career as a male actor, which is his primary occupation as specified. The context of a movie review featuring his performance is exactly what would be expected for coverage of a professional actor."
https://en.yna.co.kr/view/AEN20200107007200315?section=search,"Blockbuster movie, TV series spark controversy over idealization of N. Korea",2020-01-07,https://img.yna.co.kr/etc/inner/EN/2020/01/07/AEN20200107007200315_01_i_P2.jpg,"... film spotlights the heroic acts of North Korean agent Joon-pyeong (Lee Byung-hun), who is superior to his South Korean counterpart, In-chang (Ha ...ut in the drama, it's just a space for the characters,"" director Lee Jung-hyo said in a press conference last month. ""For example, ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200107007200315?section=search', 'publicationDate': '2020-01-07', 'accessDate': '2025-02-27T11:57:44.569183', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, identifying him as playing the role of North Korean agent Joon-pyeong in a blockbuster film. This clearly relates to his work as an actor, which is his primary occupation. The context of the article discusses a film production where he has a significant role, which is entirely consistent with his professional identity as a male actor. The article is specifically about a production he appears in and mentions his character's relationship to another character in the film."
https://en.yna.co.kr/view/AEN20200102002600315?section=search,'Ashfall' leads year-end box office race,2020-01-02,https://img.yna.co.kr/etc/inner/EN/2020/01/02/AEN20200102002600315_02_i_P2.jpg,"... fans in the Christmas-New Year period.
   Starring big-name actors Lee Byung-hun and Ha Jung-woo, ""Ashfall"" was the winner of the holiday ...to the data from the Korean Film Council (KOFIC).
   Co-directed by Lee Hae-jun and Kim Byung-seo, the Hollywood-style disaster flick is ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200102002600315?section=search', 'publicationDate': '2020-01-02', 'accessDate': '2025-02-27T11:57:44.570318', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name as one of the ""big-name actors"" starring in the film ""Ashfall,"" which is described as leading the year-end box office race. This clearly relates to his work as an actor in a successful film project. The context perfectly matches what would be expected for a male actor appearing in a major film release, and the article specifically discusses his professional acting work."
https://en.yna.co.kr/view/AEN20191222001900315?section=search,(Yonhap Interview) Actor Ha Jung-woo faces 'unprecedented mission' in new disaster movie,2019-12-23,https://img.yna.co.kr/etc/inner/EN/2019/12/22/AEN20191222001900315_01_i_P2.jpg,"...explosion of Mount Paekdu starring Ha and Lee Byung-hun, the actor has to deal with an even worse ...orean double agent Joon-pyeong, played by Lee Byung-hun, to stop the imminent eruption of the ... the collaboration of big-name stars Ha and Lee. The movie's outstanding computer-generated ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191222001900315?section=search', 'publicationDate': '2019-12-23', 'accessDate': '2025-02-27T11:57:44.571774', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name multiple times in relation to his acting work in a disaster movie. He is specifically identified as playing the character Joon-pyeong, a Korean double agent, and is referred to as one of the ""big-name stars"" in the film alongside Ha Jung-woo. This content is highly relevant to Lee Byung-hun's occupation as a male actor, which matches the provided identity information."
https://en.yna.co.kr/view/AEN20191222001800315?section=search,(Yonhap Interview) Lee Byung-hun confident about his choice of entertaining disaster movie,2019-12-22,https://img.yna.co.kr/etc/inner/EN/2019/12/22/AEN20191222001800315_01_i_P2.jpg,"... big and small screen debuts in the 1990s, Lee Byung-hun has had dozens of Korean films and dramas ...even Chinese and Russian.
   His character, Lee Joon-pyeong, a North Korean intellectual ...le in order to stop the imminent eruption.
   Lee displays his acting originality in the many-...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191222001800315?section=search', 'publicationDate': '2019-12-22', 'accessDate': '2025-02-27T11:57:44.573008', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Byung-hun, mentioning him by name multiple times. It specifically discusses his acting career, including his role in a disaster movie where he plays a character named Lee Joon-pyeong. The article references his extensive career spanning ""dozens of Korean films and dramas"" since the 1990s and highlights his acting performance in this specific film. This content is highly relevant to Lee Byung-hun's primary occupation as an actor."
https://en.yna.co.kr/view/AEN20191219005300315?section=search,"(Movie Review) 'Ashfall,' clich?d, Hollywood-style disaster blockbuster",2019-12-19,https://img.yna.co.kr/etc/inner/EN/2019/12/19/AEN20191219005300315_01_i_P2.jpg,"...t to North Korea. He has to contact Lee Joon-pyeong (Lee Byung-hun), a former North Korean spy who ... ""Ashfall,"" co-directed by Lee Hae-jun and Kim Byung-seo, is one of ...d North, portrayed by veteran actors Lee and Ha, respectively.
   Lee, who chose his first silver screen ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191219005300315?section=search', 'publicationDate': '2019-12-19', 'accessDate': '2025-02-27T11:57:44.574037', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name as an actor in the disaster film ""Ashfall,"" where he plays the role of Lee Joon-pyeong, a former North Korean spy. The article specifically refers to him as a ""veteran actor"" and mentions this being his choice for a silver screen role, which directly relates to his occupation as an actor. The context perfectly matches what would be expected for a male actor appearing in a feature film."
https://en.yna.co.kr/view/AEN20191212005900315?section=search,Actor Lee Byung-hun confident with his new film 'The Man Standing Next',2019-12-12,https://img.yna.co.kr/photo/yna/YH/2019/12/12/PYH2019121210130001300_P2.jpg,"...m
   SEOUL, Dec. 12 (Yonhap) -- Star actor Lee Byung-hun said Thursday that his forthcoming movie ...the second-in-command after President Park (Lee Sung-min).
   As Park's reign of terror ...uot;The Man,"" set to open in January, is Lee's second film released this winter. The ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191212005900315?section=search', 'publicationDate': '2019-12-12', 'accessDate': '2025-02-27T11:57:48.839223', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Byung-hun, explicitly naming him as the ""star actor"" in the upcoming film ""The Man Standing Next."" The content focuses on his professional work as an actor, mentioning this is his second film released in the winter season. The article discusses his acting role as ""the second-in-command after President Park"" in the film. This perfectly matches the subject's identity as a male actor, which is his primary occupation mentioned in the query."
https://en.yna.co.kr/view/AEN20191119008700315?section=search,"'Ashfall' actors confident about film's eye-catching scale, storyline",2019-11-19,https://img.yna.co.kr/photo/yna/YH/2019/11/19/PYH2019111908320001300_P2.jpg,"...9 (Yonhap) -- South Korean star actor Lee Byung-hun said Tuesday that his first disaster ...Kim Byung-seo, ""Ashfall"" is Lee Byung-hun's first silver screen project in ...rful that its ash even flew to Japan.
   Lee plays the role of Lee Joon-pyeong, a North Korean spy agent, ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191119008700315?section=search', 'publicationDate': '2019-11-19', 'accessDate': '2025-02-27T11:57:48.840840', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name multiple times and specifically discusses his role in the disaster film ""Ashfall"" where he plays a North Korean spy agent named Lee Joon-pyeong. The article is clearly focused on his work as an actor, which aligns with his primary occupation. The context is appropriate for a male actor, discussing his film project and role, making this article highly relevant to Lee Byung-hun."
https://en.yna.co.kr/view/AEN20191115002800315?section=search,"CJ ENM, Walt Disney neck-and-neck at S. Korean box office",2019-11-15,https://img.yna.co.kr/etc/inner/EN/2019/11/15/AEN20191115002800315_01_i_P2.jpg,"...er, is CJ ENM's weapon of choice for the winter vacation season. The flick is attracting media attention for an all-star cast that includes Lee Byung-hun, Ha Jung-woo, Ma Dong-seok and Bae Suzy.



   Amid the competition between the two companies, other film distributors have been sluggish.
 ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20191115002800315?section=search', 'publicationDate': '2019-11-15', 'accessDate': '2025-02-27T11:57:48.847917', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun as part of an ""all-star cast"" in a film that appears to be a significant release from CJ ENM for the winter vacation season. This clearly relates to his work as an actor, which matches his primary occupation. The article doesn't provide extensive details about his specific role or performance, but confirms his involvement in what seems to be a major film production, making it moderately to highly relevant to him professionally."
https://en.yna.co.kr/view/AEN20190923006900315?section=search,Kakao jumps into filmmaking industry,2019-09-23,https://img.yna.co.kr/etc/inner/EN/2019/09/23/AEN20190923006900315_02_i_P2.jpg,"...ne for its online music streaming service provider Melon and singer Lee Ji-eun, or IU, under its management.
   Now it has been ...nt Soop, which manages Gong Yoo and Suzy, and BH Entertainment, involving Lee Byung-hun and Kim Go-eun.
   Insiders said Kakao's recent business expansion is in ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20190923006900315?section=search', 'publicationDate': '2019-09-23', 'accessDate': '2025-02-27T11:57:53.202390', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun by name, identifying him as being managed by BH Entertainment, which appears to be involved with Kakao's expansion into the filmmaking industry. While this connection to Lee Byung-hun is explicit, the article's primary focus is on Kakao's business expansion rather than Lee Byung-hun's specific work as an actor or model. The article provides relevant industry context that affects his management company, but doesn't discuss his acting projects, modeling work, or personal career developments."
https://en.yna.co.kr/view/AEN20190910007600315?section=search,"With exclusive literary titles, new e-book service seeks revival of book reading",2019-09-10,https://img.yna.co.kr/etc/inner/EN/2019/09/10/AEN20190910007600315_01_i_P2.jpg,"...quot; a global bestseller, read and recorded in famous Korean actor Lee Byung-hun's baritone voice.
   The abridged and annotated audio version of ...entertainers, like singer Chang Ki-ha, or best-selling writers, like Lee Ki-joo, to share their reading lists and invite Millie users to ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20190910007600315?section=search', 'publicationDate': '2019-09-10', 'accessDate': '2025-02-27T11:57:53.203184', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article specifically mentions Lee Byung-hun by name, identifying him as a ""famous Korean actor"" who recorded an audiobook with his ""baritone voice."" This confirms it refers to the correct person (male Korean actor). However, the article's primary focus is on an e-book service rather than Lee Byung-hun's acting or modeling work. His involvement appears to be limited to voice recording for an audiobook, which is tangentially related to his career as an actor but not central to the article's purpose."
https://en.yna.co.kr/view/AEN20190607003300315?section=search,"After weak start, 'Arthdal Chronicles' has mixed viewership prospects",2019-06-08,https://img.yna.co.kr/photo/cms/2019/06/07/21/PCM20190607000021005_P2.jpg,"...e the next day.
   These are lower than tvN's previous big-budget historical series, ""Mr. Sunshine,"" aired last year and starring Lee Byung-hun and Kim Tae-ri, which got viewership figures of 8.9 percent and 9.7 percent for the first and second episodes, respectively.
   TV ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20190607003300315?section=search', 'publicationDate': '2019-06-08', 'accessDate': '2025-02-27T11:57:53.203979', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun by name, referencing his role in the historical TV series ""Mr. Sunshine"" as a point of comparison for viewership ratings of a newer show ""Arthdal Chronicles."" While Lee Byung-hun is correctly identified as a male actor, the article only mentions him in passing as a reference point rather than making him the primary focus. The content is relevant to his acting career but appears to be primarily about another TV series."
https://en.yna.co.kr/view/AEN20190502002300315?section=search,Veteran actress Kim Hye-ja wins grand prize at Baeksang Awards,2019-05-02,https://img.yna.co.kr/photo/yna/YH/2019/05/01/PYH2019050115550001300_P2.jpg,"...cluding the best director award.



   The best actor award went to Lee Byung-hun of ""Mr. Sunshine,"" and the best actress award was given ...ze, while the best director award went to ""Swing Kids.""
   Lee Sung-min of ""The Spy Gone North"" and Han Ji-min of ""...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20190502002300315?section=search', 'publicationDate': '2019-05-02', 'accessDate': '2025-02-27T11:57:53.204864', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun winning the best actor award for his performance in ""Mr. Sunshine"" at the Baeksang Awards. This is highly relevant to the specified person as it directly relates to his career as an actor and represents a significant professional achievement. The context perfectly matches what would be expected for a male actor, as award recognition is a standard part of an acting career."
https://en.yna.co.kr/view/AEN20190116003600315?section=search,'The Crowned Clown' tops weekly TV chart on opening week,2019-01-16,https://img.yna.co.kr/etc/inner/EN/2019/01/16/AEN20190116003600315_10_i_P2.jpg,"... is based on the 2012 megahit film ""Masquerade,"" starring Lee Byung-hun.



   Young, rising actor Yeo Jin-goo was cast to play Lee's cinematic dual role of the Joseon Dynasty king, Gwanghae, and a ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20190116003600315?section=search', 'publicationDate': '2019-01-16', 'accessDate': '2025-02-27T11:57:53.205766', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun as the star of the 2012 film ""Masquerade,"" which is relevant as it establishes his acting work as the foundation for the TV adaptation ""The Crowned Clown."" The article notes that Yeo Jin-goo was cast to play the dual role that Lee previously performed in the film version. While Lee is not the primary subject of the article (which focuses on the TV adaptation), there is a clear and specific connection to his work as an actor. The mention is factual and relevant to his professional career."
https://en.yna.co.kr/view/AEN20180808010200315?section=search,'Familiar Wife' makes strong debut on weekly TV ratings chart,2018-08-08,https://img.yna.co.kr/etc/inner/EN/2018/08/08/AEN20180808010200315_01_i_P2.jpg,"...hannel Mnet's new idol competition show, ""Produce 48, which garnered a score of 284.4. ""Mr. Sunshine,"" starring A-list actor Lee Byung-hun, came in second with 274.8, followed by ""Life On Mars,"" the Korean version of the British TV show with the same name, with 246.9. ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20180808010200315?section=search', 'publicationDate': '2018-08-08', 'accessDate': '2025-02-27T11:57:53.207262', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, identifying him as an ""A-list actor"" starring in the TV drama ""Mr. Sunshine,"" which ranked second in weekly TV ratings. This is directly relevant to his career as an actor, which is his primary occupation. The context perfectly matches what would be expected for a male actor, discussing his role in a television production and its performance in ratings."
