url,title,date,thumbnail,content,celebrity,source,attribution,relevance_score,relevance_reason
https://en.yna.co.kr/view/AEN20220705006000315?section=search,Lee Jung-jae aimed to make new spy movie with directorial debut 'Hunt',2022-07-05,https://img.yna.co.kr/etc/inner/EN/2022/07/05/AEN20220705006000315_01_i_P2.jpg,"...onhap) -- ""Squid Game"" star Lee Jung-jae said Tuesday that his directorial ...e agents in South Korea, Park Pyong-ho (Lee) and Lee Jung-do (Jung Woo-sung), who separately ..., who is well known as an old friend of Lee, said he accepted Lee's offer to star in his directorial ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220705006000315?section=search', 'publicationDate': '2022-07-05', 'accessDate': '2025-02-27T12:06:51.067013', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae and his directorial debut with the film ""Hunt,"" in which he also stars as character Park Pyong-ho. The content specifically mentions his work as both an actor (referencing ""Squid Game"") and director, which aligns with two of his listed occupations. The article discusses his professional work in the film industry and mentions his collaboration with Jung Woo-sung, indicating this is definitely about the correct person. The context perfectly matches what would be expected for someone working as an actor and director."
https://en.yna.co.kr/view/AEN20220613001100315?section=search,'Squid Game' to return for 2nd season,2022-06-13,https://img.yna.co.kr/etc/inner/EN/2022/06/13/AEN20220613001100315_02_i_P2.jpg,"...n a letter to fans released by Netflix. ""And now, Gi-hun returns. The Front Man returns. Season 2 is coming.""
   Gi-hun, played by Lee Jung-jae, is the debt-ridden character who gets involved in a mysterious deadly contest to win 45.6 billion won (US$37.9 million) in prize money in ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220613001100315?section=search', 'publicationDate': '2022-06-13', 'accessDate': '2025-02-27T12:06:51.068217', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, identifying him as the actor who plays the character Gi-hun in ""Squid Game."" The content specifically discusses the announcement of a second season of the show in which he stars, which is directly relevant to his career as an actor. The context perfectly aligns with his professional role as an actor in a major Netflix series."
https://en.yna.co.kr/view/AEN20220524000900315?section=search,Yoon ranked among Time's 100 most influential people of 2022,2022-05-24,https://img.yna.co.kr/photo/yna/YH/2022/05/23/PYH2022052321860031500_P2.jpg,"...luential people in the Titans category.
   Lee Jung-jae, the lead of the series, attributed Hwang's ... a character makes, it feels natural,"" Lee wrote for the magazine, saying he knew he ...ing truths about society and humanity,"" Lee said. ""He was able to take something ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220524000900315?section=search', 'publicationDate': '2022-05-24', 'accessDate': '2025-02-27T12:06:51.069290', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name multiple times, quoting him writing about director Hwang (likely Hwang Dong-hyuk of ""Squid Game"") for Time magazine's 100 most influential people list. This is relevant to Lee Jung-jae's career as an actor, as he is identified as ""the lead of the series"" (presumably ""Squid Game""). The article shows Lee in his professional capacity as an actor commenting on a director's work. While highly relevant to his acting career, it doesn't appear to directly relate to his work as a director, model, or businessman, hence not receiving the highest score."
https://en.yna.co.kr/view/AEN20220520007200315?section=search,Lee Jung-jae makes directorial debut with 'Hunt' at Cannes,2022-05-20,https://img.yna.co.kr/photo/etc/af/2022/05/20/PAF20220520165901009_P2.jpg,"... 20 (Yonhap) -- ""Squid Game"" star Lee Jung-jae made his directorial debut with the ...d the movie. Thank you, merci beaucoup!"" Lee said after the screening.
   ""Hunt"" ...intelligence agents in South Korea, Pyong-ho (Lee) and Jung-do (Jung), who separately chase ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220520007200315?section=search', 'publicationDate': '2022-05-20', 'accessDate': '2025-02-27T12:06:51.070058', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is highly relevant to Lee Jung-jae as it directly focuses on his directorial debut with the film ""Hunt"" at the Cannes Film Festival. It mentions him by name multiple times, references his acting role in ""Squid Game,"" and describes his dual role as both director and actor in ""Hunt"" (playing the character Pyong-ho). The content directly relates to his work as both an actor and director, which are two of his listed occupations. The context perfectly matches what would be expected for someone in these professional roles."
https://en.yna.co.kr/view/AEN20220427003551315?section=search,"(LEAD) Yoon meets with arts, sports personalities, including 'Squid Game' actor Lee Jung-jae",2022-04-27,https://img.yna.co.kr/photo/yna/YH/2022/04/27/PYH2022042715520031500_P2.jpg,"...ts and sports personalities, including ""Squid Game"" actor Lee Jung-jae and Olympic short track speed skater Choi Min-jeong.
   The group ...to your positions.""
   Other attendees included football legend Lee Young-pyo, Korean traditional singer Song So-hee and classical ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220427003551315?section=search', 'publicationDate': '2022-04-27', 'accessDate': '2025-02-27T12:06:51.070836', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name, identifying him specifically as the ""Squid Game"" actor, which relates to his primary occupation as an actor. The context describes his participation in a meeting with the president alongside other arts and sports personalities, which is consistent with his status as a prominent figure in the entertainment industry. While the article doesn't discuss his work as a director, model, or businessman, it correctly identifies him as male and focuses on his acting career, particularly noting his association with the internationally successful ""Squid Game"" series."
https://en.yna.co.kr/view/AEN20220427003500315?section=search,"Yoon to meet with arts, sports personalities, including 'Squid Game' actor Lee Jung-jae",2022-04-27,https://img.yna.co.kr/photo/yna/YH/2022/04/26/PYH2022042613340001300_P2.jpg,"...ies, including ""Squid Game"" actor Lee Jung-jae, on Wednesday, officials said.
   The event ... Hyun-jin, said during a press briefing.
   Lee, the star of the Netflix hit series ""...ng the attendees, along with football legend Lee Young-pyo and Olympic short track speed ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220427003500315?section=search', 'publicationDate': '2022-04-27', 'accessDate': '2025-02-27T12:06:51.072504', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name, identifying him specifically as the ""Squid Game actor"" which relates to his primary occupation as an actor. The article discusses his participation in a meeting with government officials alongside other arts and sports personalities, which is relevant to his public role as a prominent entertainment figure. While the article doesn't mention his work as a director, model, or businessman, it correctly identifies him as male and focuses on his most recognized professional achievement (Squid Game). The context is appropriate for a public figure in the entertainment industry."
https://en.yna.co.kr/view/AEN20220421003900315?section=search,Oscar-winning Youn Yuh-jung eyes Emmy for 'Pachinko',2022-04-21,https://img.yna.co.kr/etc/inner/EN/2022/04/21/AEN20220421003900315_01_i_P2.jpg,"...sed on the namesake novel written by Korean-American author Min Jin Lee. The eight-part epic family saga follows Sunja who has to go ...e Critics Choice Awards and the Screen Actors Guild Awards.
   Its lead Lee Jung-jae placed third in the competition for Outstanding Lead Actor in a Drama ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220421003900315?section=search', 'publicationDate': '2022-04-21', 'accessDate': '2025-02-27T12:06:51.074009', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article does specifically mention Lee Jung-jae, noting his placement in a competition for ""Outstanding Lead Actor in a Drama."" This relates to his work as an actor, which is one of his listed occupations. However, the article appears to primarily focus on Youn Yuh-jung and the series ""Pachinko,"" with Lee Jung-jae mentioned only briefly in a secondary context. The article doesn't address his work as a director, model, or businessman. The context is appropriate for someone who works as an actor, but the limited focus on him reduces the overall relevance."
https://en.yna.co.kr/view/AEN20220414012251315?section=search,"(LEAD) 'Broker,' 'Decision to Leave' to compete for Palme d'Or at Cannes",2022-04-14,https://img.yna.co.kr/etc/inner/EN/2022/04/14/AEN20220414012251315_02_i_P2.jpg,"... action film ""Hunt,"" which is ""Squid Game"" star Lee Jung-jae's directorial debut, was invited to the festival's out-of-...ngs.""
   ""Thank you so much to the Cannes Film Festival,"" Lee said in a statement. ""It's an honor to have the premier of my first ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220414012251315?section=search', 'publicationDate': '2022-04-14', 'accessDate': '2025-02-27T12:06:51.074820', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and specifically discusses his directorial debut film ""Hunt"" being invited to the Cannes Film Festival. The article also references him as the ""Squid Game star,"" acknowledging his acting career, and includes a direct quote from Lee about his film's premiere. This content is highly relevant to Lee Jung-jae in his capacity as both an actor and director, which are two of his listed occupations."
https://en.yna.co.kr/view/AEN20220414012200315?section=search,"'Broker,' 'Decision to Leave' to compete for Palme d'Or at Cannes",2022-04-14,https://img.yna.co.kr/etc/inner/EN/2022/04/14/AEN20220414012200315_02_i_P2.jpg,"...n"" (2007) and Korean actor Park Hae-il star in the film. 
   At the same time, the spy action film ""Hunt,"" which is ""Squid Game"" star Lee Jung-jae's directorial debut, was invited to the festival's out-of-competition ""Midnight Screenings.""
   brk@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220414012200315?section=search', 'publicationDate': '2022-04-14', 'accessDate': '2025-02-27T12:06:55.334239', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, identifying him as the ""Squid Game star"" and specifically discusses his directorial debut film ""Hunt"" being invited to the Cannes Film Festival's ""Midnight Screenings"" section. This information is directly relevant to Lee Jung-jae's career as both an actor (referencing his role in ""Squid Game"") and as a director (highlighting his directorial debut), which aligns with two of his listed occupations."
https://en.yna.co.kr/view/AEN20220413008100315?section=search,Kakao Entertainment unveils 2022 lineup,2022-04-13,https://img.yna.co.kr/etc/inner/EN/2022/04/13/AEN20220413008100315_03_i_P2.jpg,"... drama ""Aqua Man.""
   Starring Lee Jin-wook and Lee Yeon-hee, ""Marriage White ...Pictures, premiered on SBS last week, with Lee Joon-gi taking a title role. Story & ...t,"" which is ""Squid Game"" star Lee Jung-jae's directorial debut.
   brk@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220413008100315?section=search', 'publicationDate': '2022-04-13', 'accessDate': '2025-02-27T12:06:55.336121', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name in relation to his directorial debut with ""Hunt,"" identifying him as the ""Squid Game"" star. This is highly relevant to his career as both an actor (referencing his role in Squid Game) and director (highlighting his directorial debut). The article is from Kakao Entertainment's 2022 lineup announcement, which aligns with his professional work in the entertainment industry. While the mention is brief and doesn't address his work as a model or businessman, it correctly identifies the male actor/director and provides relevant information about his professional activities."
https://en.yna.co.kr/view/AEN20220324007100315?section=search,S. Korean actor Gang Dong-won signs with Hollywood agency,2022-03-24,https://img.yna.co.kr/etc/inner/EN/2022/03/24/AEN20220324007100315_02_i_P2.jpg,"...expected to be the upcoming disaster movie ""Tsunami LA,"" directed by Scott Mann, for which he already filmed scenes in 2019.
   Recently, many high-profile Korean artists have joined the CAA, including ""Squid Game"" stars Lee Jung-jae and Jung Ho-yeon.


   brk@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220324007100315?section=search', 'publicationDate': '2022-03-24', 'accessDate': '2025-02-27T12:06:55.337711', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article briefly mentions Lee Jung-jae as one of the ""Squid Game"" stars who has joined the CAA (Creative Artists Agency), which is relevant to his career as an actor. However, Lee Jung-jae is not the main subject of the article, which primarily focuses on Gang Dong-won signing with a Hollywood agency. The mention is factual and relates to Lee's professional acting career, but it's a peripheral reference rather than substantive coverage of his work or activities."
https://en.yna.co.kr/view/AEN20220317002800315?section=search,'Squid Game' star Lee Jung-jae returns home after Critics Choice honor,2022-03-17,https://img.yna.co.kr/photo/yna/YH/2022/03/17/PYH2022031700360001300_P2.jpg,"SEOUL, March 17 (Yonhap) -- Lee Jung-jae of ""Squid Game"" on Thursday returned home... to all people who love Korean content,"" Lee said through his management agency, after ... ceremony in Los Angeles on Sunday (U.S. time), Lee won Best Actor in a Drama Series for his ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220317002800315?section=search', 'publicationDate': '2022-03-17', 'accessDate': '2025-02-27T12:06:55.339354', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, mentioning him by name multiple times. It specifically discusses his acting career achievement - winning Best Actor in a Drama Series at the Critics Choice Awards for his performance in ""Squid Game."" This is highly relevant to his primary occupation as an actor. The article describes his return to South Korea after receiving this honor in Los Angeles, which is directly related to his professional work."
https://en.yna.co.kr/view/AEN20220314002152315?section=search,"(2nd LD) 'Squid Game' wins best foreign language series, best actor at Critics Choice",2022-03-14,https://img.yna.co.kr/photo/ap/2022/03/14/PAP20220314175801009_P2.jpg,"...d Best Foreign Language Series and its lead Lee Jung-jae won Best Actor in a Drama Series.
   For ...quot; and Billy Porter of ""Pose."" Lee is the only non-English performer among the ... Golden Globes and took two SAG Awards when Lee and Jung Ho-yeon won best lead actor prizes ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220314002152315?section=search', 'publicationDate': '2022-03-14', 'accessDate': '2025-02-27T12:06:55.342100', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name multiple times and specifically discusses his win for Best Actor in a Drama Series at the Critics Choice Awards for his performance in ""Squid Game."" The content is directly relevant to his career as an actor, highlighting a significant professional achievement. The article correctly identifies him as a male performer, noting he is ""the only non-English performer"" in his category, and discusses his acting work, which aligns with his primary occupation as an actor."
https://en.yna.co.kr/view/AEN20220314002151315?section=search,"(LEAD) 'Squid Game' wins best foreign language series, best actor at Critics Choice",2022-03-14,https://img.yna.co.kr/etc/inner/EN/2022/03/14/AEN20220314002151315_02_i_P2.jpg,"(ATTN: UPDATES with Lee's prize throughout; ADDS new photo)
   SEOUL, March 14...named Best Foreign Language Series and its lead Lee Jung-jae won Best Actor in a Drama Series.
   For the best...m.



   By taking home the best actor trophy, Lee became the second South Korean to win a title ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220314002151315?section=search', 'publicationDate': '2022-03-14', 'accessDate': '2025-02-27T12:06:55.343297', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, reporting that he won Best Actor in a Drama Series at the Critics Choice Awards for his performance in ""Squid Game."" This is highly relevant to his career as an actor, which is one of his primary professional roles. The article specifically focuses on his professional achievement in acting, noting he became the second South Korean to win this title. This content clearly pertains to the correct person, as it discusses his work in the entertainment industry and a significant professional accolade."
https://en.yna.co.kr/view/AEN20220311005400315?section=search,'Squid Game' stars to present at U.S. Critics Choice Awards,2022-03-11,https://img.yna.co.kr/etc/inner/EN/2022/03/11/AEN20220311005400315_02_i_P2.jpg,"SEOUL, March 11 (Yonhap) -- South Korean actors Lee Jung-jae, Jung Ho-yeon and Park Hae-soo of Netflix's smash hit ""Squid Game"" will...hree categories -- best drama series, best actor in a drama series with Lee and best foreign language series.
   The three have already left or ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220311005400315?section=search', 'publicationDate': '2022-03-11', 'accessDate': '2025-02-27T12:06:55.345842', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name as one of the ""Squid Game"" stars presenting at the U.S. Critics Choice Awards. It specifically references his work as an actor in the Netflix series and notes his nomination for ""best actor in a drama series."" This content is highly relevant to Lee Jung-jae's career as an actor, which is one of his primary professional roles listed. The article discusses his professional activities in the entertainment industry, matching what would be expected for someone with his occupation."
https://en.yna.co.kr/view/AEN20220307001851315?section=search,(LEAD) Lee Jung-jae wins best TV male actor prize at Indie Spirit Awards,2022-03-07,https://img.yna.co.kr/etc/inner/EN/2022/03/07/AEN20220307001851315_01_i_P2.jpg,"...in paras 3-5)
   SEOUL, March 7 (Yonhap) -- Lee Jung-jae of the South Korean sensational hit ""...""It's on the way. Stay tuned!""
   Lee took home best actor awards for the second ... the immigration film ""Minari.""
   Lee took the role of Gi-hoon, a down-on-his-luck ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220307001851315?section=search', 'publicationDate': '2022-03-07', 'accessDate': '2025-02-27T12:06:55.346862', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae winning a best actor award at the Indie Spirit Awards for his acting performance. It specifically names him, discusses his acting role as Gi-hoon, and mentions his previous acting achievements. This content is highly relevant to his career as an actor, which is one of his primary professional identities listed. The article focuses on his professional work and public achievement in the entertainment industry."
https://en.yna.co.kr/view/AEN20220307001800315?section=search,Lee Jung-jae wins best TV male actor prize at Indie Spirit Awards,2022-03-07,https://img.yna.co.kr/etc/inner/EN/2022/03/07/AEN20220307001800315_01_i_P2.jpg,"SEOUL, March 7 (Yonhap) -- Lee Jung-jae of the South Korean sensational hit ""Squid Game""...onica, California, held Sunday (U.S. time), Lee was awarded Best Male Performance in a ...shley Thomas of ""THEM: Covenant.""
   Lee took home best actor awards for the second ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220307001800315?section=search', 'publicationDate': '2022-03-07', 'accessDate': '2025-02-27T12:07:00.328233', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae winning the Best Male Performance award at the Indie Spirit Awards for his acting role in ""Squid Game."" This is highly relevant to his career as an actor, which is one of his primary occupations listed. The article specifically names him, confirms he is male, and discusses his professional achievement in acting, making it completely relevant to the person in question."
https://en.yna.co.kr/view/AEN20220228003752315?section=search,"(2nd LD) Lee Jung-jae, Jung Ho-yeon of 'Squid Game' win best actors in drama series at SAG Awards",2022-02-28,https://img.yna.co.kr/photo/yna/YH/2022/02/28/PYH2022022808050034000_P2.jpg,"...   SEOUL, Feb. 28 (Yonhap) -- South Korea's Lee Jung-jae and Jung Ho-yeon have won best male actor ...on won (US$37.8 million) in prize money.
   Lee has been nominated for several U.S. TV ...hs for the show, but it is the first time that Lee actually took a trophy.



   Jung said in an ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220228003752315?section=search', 'publicationDate': '2022-02-28', 'accessDate': '2025-02-27T12:07:00.329819', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and reports on his win for best male actor at the SAG Awards for his performance in ""Squid Game."" This is highly relevant to his career as an actor, which is one of his primary occupations listed. The article specifically focuses on his professional achievement in acting and confirms both his name and gender (male actor) matching the person of interest."
https://en.yna.co.kr/view/AEN20220228007400315?section=search,"From local heartthrob to global star, Lee Jung-jae sees his heyday never end",2022-02-28,https://img.yna.co.kr/photo/yna/YH/2022/02/28/PYH2022022805500034000_P2.jpg,"...ot;Squid Game,"" the heyday of its lead Lee Jung-jae, 49, seems to continue further even 30 years after his small screen debut.
   Lee clinched his first best actor honor from a ...cted to hit local screens later this year.
   Lee's prime time has not ended yet.


   brk@yna....",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220228007400315?section=search', 'publicationDate': '2022-02-28', 'accessDate': '2025-02-27T12:07:00.332588', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, specifically mentioning him by name and the correct age (49). It discusses his acting career, noting his ""first best actor honor"" and his role in ""Squid Game,"" which aligns with his occupation as an actor. The article also references his ""30 years after his small screen debut,"" confirming his long-standing career in the entertainment industry. The content is clearly focused on his professional achievements and ongoing success (""heyday has not ended yet""), making it highly relevant to the subject."
https://en.yna.co.kr/view/AEN20220228003751315?section=search,"(LEAD) Lee Jung-jae, Jung Ho-yeon of 'Squid Game' win best actors in drama series at SAG Awards",2022-02-28,https://img.yna.co.kr/etc/inner/EN/2022/02/28/AEN20220228003751315_01_i_P2.jpg,"...   SEOUL, Feb. 28 (Yonhap) -- South Korea's Lee Jung-jae and Jung Ho-yeon have won best male actor ... the 2022 SAG Awards on Sunday (U.S. time), Lee was named the winner of Outstanding ... love.""
   In the Netflix Korean original, Lee took the role of Gi-hoon, a down-on-his-luck ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220228003751315?section=search', 'publicationDate': '2022-02-28', 'accessDate': '2025-02-27T12:07:00.335355', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and focuses on his professional achievement as an actor, winning the Outstanding Male Actor award at the 2022 SAG Awards for his performance in ""Squid Game."" The article specifically references his role as Gi-hoon in the Netflix series, which aligns with his primary occupation as an actor. The content is directly relevant to his acting career and professional recognition, making it highly pertinent to Lee Jung-jae."
https://en.yna.co.kr/view/AEN20220228003900315?section=search,Jung Ho-yeon of 'Squid Game' wins best actress in drama series at SAG Awards,2022-02-28,https://img.yna.co.kr/etc/inner/EN/2022/02/28/AEN20220228003900315_01_i_P2.jpg,"...ean border and buy a house for her family. 
   She is the second South Korean actress to win a SAG Award given by Hollywood actors, following Youn Yuh-jung last year.
   ""Squid Game"" co-star Lee Jung-jae also won best actor in the drama category at the ceremony.


   brk@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220228003900315?section=search', 'publicationDate': '2022-02-28', 'accessDate': '2025-02-27T12:07:00.336374', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article explicitly mentions Lee Jung-jae by name, stating he ""won best actor in the drama category"" at the SAG Awards for his role in ""Squid Game."" This directly relates to his career as an actor, which is one of his primary occupations listed. The context perfectly matches what would be expected for a professional actor - receiving a prestigious acting award for his performance in a major television series."
https://en.yna.co.kr/view/AEN20220228003700315?section=search,'Squid Game' star Lee Jung-jae wins best actor in drama series at SAG Awards,2022-02-28,https://img.yna.co.kr/etc/inner/EN/2022/02/28/AEN20220228003700315_01_i_P2.jpg,"...OUL, Feb. 28 (Yonhap) -- South Korean actor Lee Jung-jae has won best actor in a drama series at the ... the 2022 SAG Awards on Sunday (U.S. time), Lee was named the winner of Outstanding ...illy Crudup of ""The Morning Show.""
   Lee took the role of Gi-hoon, a down-on-his-luck ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220228003700315?section=search', 'publicationDate': '2022-02-28', 'accessDate': '2025-02-27T12:07:00.337719', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name multiple times and focuses on his professional achievement as an actor, winning the best actor award at the SAG Awards for his role in ""Squid Game."" The content specifically discusses his acting work (playing the character Gi-hoon), which aligns with his primary occupation as an actor. The article is clearly about the correct person, as it identifies him as a South Korean actor who starred in ""Squid Game,"" matching the expected context for someone in the acting profession."
