title,url,date,content,thumbnail,celebrity,status
Group protests ‘Lee Soon Shin’ drama,https://koreajoongangdaily.joins.com/2013/03/11/etc/Group-protests-Lee-Soon-Shin-drama/2968383.html,2013-03-11,"A new KBS TV drama, “You’re the Best, Lee Soon Shin,” may have to change its title as global youth group DN has requested a ban on using the name of Korea’s historic naval commander Yi Sun-sin to Seoul Central District Court yesterday. “Yi Sun-si",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/03/th_11205711.jpg,iu,CURRENT
‘Music Trend’ to bring back rankings,https://koreajoongangdaily.joins.com/2013/03/06/etc/Music-Trend-to-bring-back-rankings/2968133.html,2013-03-06,"“Music Trend” on SBS will again provide a weekly ranking of 50 popular songs based on feedback from fans. The program will list 50 choices on its mobile application, and users will be asked to vote for those they listened to, downloaded and loved the",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/03/th_06213924.jpg,iu,CURRENT
IU to star in leading role in upcoming drama,https://koreajoongangdaily.joins.com/2013/03/05/etc/IU-to-star-in-leading-role-in-upcoming-drama/2968058.html,2013-03-05,"Singer and actress IU is set to appear on the upcoming weekend drama “The Best Lee Soon Shin,” which will be aired starting March 9 after the hit drama ""My Daughter Seoyoung” wraps up. The highly anticipated drama revolves around a girl who is nei",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/03/th_05191935.jpg,iu,CURRENT
Where do Korean idols go as the spotlight fades away?,https://koreajoongangdaily.joins.com/2013/02/28/features/Where-do-Korean-idols-go-as-the-spotlight-fades-away/2967832.html,2013-02-28,"Think that Suzy will always be the nation’s sweetheart?
Think again.
Idol groups are a huge business, not to mention a crucial component of the Korean entertainment industry. But time and time again, the longevity of these young singers ha",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/02/th_28233357.jpg,iu,CURRENT
IU is ready to take Japan by storm,https://koreajoongangdaily.joins.com/2013/02/12/etc/IU-is-ready-to-take-Japan-by-storm/2966978.html,2013-02-12,"IU will release a mini album in Japan on March 20, according to her agency, the first time she has done so there. The star hopes to build on her success in the country after she released Japanese versions of two singles, “Good Day” and “You & I",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
"[NEW RELEASES] YUI, “Orange Garden Pop” and “Green Garden Pop”",https://koreajoongangdaily.joins.com/2013/01/27/artsDesign/NEW-RELEASES-YUI-Orange-Garden-Pop-and-Green-Garden-Pop/2966169.html,2013-01-27,"Japanese pop artist Yui, who gets compared to Korea’s singer-songwriter IU, released her first and probably last “best of” album in two CDs: “Orange Garden Pop” and “Green Garden Pop.” The 26-year-old Japanese singer and songwriter announced that she",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/01/th_28004752.jpg,iu,CURRENT
Park Jin-young loses plagiarism appeal,https://koreajoongangdaily.joins.com/2013/01/24/etc/Park-Jinyoung-loses-plagiarism-appeal/2966049.html,2013-01-24,"Park Jin-young has lost his appeal in the case where he was accused of plagiarizing an original work by singer-songwriter Kim Sin-il. The Seoul High Court ruled yesterday that the music mogul must compensate Kim to the tune of 56,930,710 won ($53,",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Boyfriend picked for Japan animation,https://koreajoongangdaily.joins.com/2013/01/23/etc/Boyfriend-picked-for-Japan-animation/2965981.html,2013-01-23,"Boyfriend has become the first foreign artist to sing the closing song for the Japanese animation “Case Closed.” The Korean boy band’s song “Hitomi No Melody,” the title track taken from the group’s third album to be released in March in Japa",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/01/th_23214555.jpg,iu,CURRENT
Eunhyuk makes fun of the IU scandal,https://koreajoongangdaily.joins.com/2013/01/17/etc/Eunhyuk-makes-fun-of-the-IU-scandal/2965636.html,2013-01-17,"Never the one to miss out on a joke, Super Junior’s Eunhyuk made everyone laugh by mentioning the IU scandal while on SBS’ “Might Heart” on Jan. 15. On the hit talk show that back in 2009 Eunkyuk e was about “235th” on portal Web site search ranking",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/01/th_17181324.jpg,iu,CURRENT
Lee Seung-gi album dominates chart,https://koreajoongangdaily.joins.com/2013/01/04/etc/Lee-Seunggi-album-dominates-chart/2964974.html,2013-01-04,Lee Seung-gi has proved that he is truly the “all-around entertainer” as he is known to be in Korea. With his title track “Return” from his latest album “Breathe” he has managed to stay on top of Billboard’s K-pop chart for the sixth consecutive w,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2013/01/th_04215225.jpg,iu,CURRENT
IU breaks her silence after photo leak,https://koreajoongangdaily.joins.com/2012/12/26/etc/IU-breaks-her-silence-after-photo-leak/2964501.html,2012-12-26,"IU, who has kept a low profile after an intimate picture of her and Super Junior’s Eunhyuk went viral, spoke directly to fans for the first time in over a month on Tuesday. The Hallyu star wished everyone a merry Christmas through her official fan",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/12/th_26212246.jpg,iu,CURRENT
Celebrities work to get out the vote,https://koreajoongangdaily.joins.com/2012/12/19/etc/Celebrities-work-to-get-out-the-vote/2964218.html,2012-12-19,"Election Day in Korea had the potential for a lot of firsts for the Korean democracy. It was also a meaningful day for young Hallyu stars who were able to vote for president for the first time. Singer IU, 19, had paparazzi going wild when she turn",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/12/th_19194942.jpg,iu,CURRENT
"Song, Suzy top Christmas wish list",https://koreajoongangdaily.joins.com/2012/12/11/etc/Song-Suzy-top-Christmas-wish-list/2963779.html,2012-12-11,"Actor Song Joong-ki and Miss A’s Suzy are the No. 1 celebrities with whom the public would most like to spend Christmas, according to a survey. Some 500 clients of the famous cosmetic surgery clinic Grand Plastic Surgery were asked the questio",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/12/th_11194927.jpg,iu,CURRENT
IU made donation to her alma mater,https://koreajoongangdaily.joins.com/2012/12/04/etc/IU-made-donation-to-her-alma-mater/2963394.html,2012-12-04,"Despite her efforts to keep it on the down low, news of IU’s deed of good will has leaked. The young entertainer donated 10 million won ($9,200) to her alma mater, Dongduk Girls’ High School in southern Seoul. Although she asked the school to",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/12/th_04202535.jpg,iu,CURRENT
Melon Awards announces nominees,https://koreajoongangdaily.joins.com/2012/11/29/etc/Melon-Awards-announces-nominees/2963146.html,2012-11-29,"The top 10 candidates for the 2012 Melon Music Awards have been announced. The nominees, as picked by the leading Korean music download Web site, are: 2NE1, Beast, Busker Busker, Big Bang, IU, Infinite, T-ara, Huh Gak and Psy. Artists were pic",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/11/th_29201753.jpg,iu,CURRENT
IU supporters rally against haters,https://koreajoongangdaily.joins.com/2012/11/14/etc/IU-supporters-rally-against-haters/2962326.html,2012-11-14,"Just days after some 500 netizens joined forces in an online club called “We Demand the Truth from IU,” more than 2,000 fans of the K-pop starlet has allied to stand up for their idol. The newly formed club titled “We Believe in IU,” stands for trus",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/11/th_14172232.jpg,iu,CURRENT
Netizens stand up for the truth regarding IU,https://koreajoongangdaily.joins.com/2012/11/12/etc/Netizens-stand-up-for-the-truth-regarding-IU/2962189.html,2012-11-12,"Just a day after IU-Eunhyuk scandal broke, an online forum titled “We Demand the Truth From IU” has been formed. The online group was established on Nov. 11 and as of Nov. 12, boasted 500 members, all wanting to know if the picture accidentally uplo",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/11/th_12173526.jpg,iu,CURRENT
"Intimate photo of IU, Eunhyuk spreads",https://koreajoongangdaily.joins.com/2012/11/11/etc/Intimate-photo-of-IU-Eunhyuk-spreads/2962130.html,2012-11-11,"The agents of IU have denied that the popular 19-year-old female singer is in a special relationship with Eunhyuk of Super Junior after a photo of the two posing intimately spread. “Regarding this case, we would like to ask you not to read to",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/11/th_11181345.jpg,iu,CURRENT
Park Jin-young says he’s innocent,https://koreajoongangdaily.joins.com/2012/11/08/etc/Park-Jinyoung-says-hes-innocent/2962024.html,2012-11-08,"On Wednesday, singer, producer and head of JYP Entertainment Park Jin-young testified in court after plagiarism charges were brought against him. Park, who has been accused of ripping off the Ash song “To My Boyfriend,” written by Kim Shin-il, sai",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/11/th_08230304.jpg,iu,CURRENT
Suzy will not be attending University next year,https://koreajoongangdaily.joins.com/2012/10/11/etc/Suzy-will-not-be-attending-University-next-year/2960659.html,2012-10-11,"On Oct. 10, various local media reported that Miss A’s Suzy will temporarily forego education for the sake of her budding career. The girl group member, who is in her final year of high school, will not be applying for any universities because she s",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/10/th_11174536.jpg,iu,CURRENT
Lee Seung-hwan to hold charity gig,https://koreajoongangdaily.joins.com/2012/09/27/etc/Lee-Seunghwan-to-hold-charity-gig/2960098.html,2012-09-27,"From Oct. 6 to 7, Lee Seung-hwan will hold a concert titled “Let’s be Good” at the Interpark Art Center in Segyo-dong, western Seoul. Lee is no stranger to free gigs, having regularly participated in such events from 2001. At this year’s conce",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_27172952.jpg,iu,CURRENT
IU to take on acting,https://koreajoongangdaily.joins.com/2012/09/27/etc/IU-to-take-on-acting/2960095.html,2012-09-27,"After holding a national tour and then an encore concert, IU is ready to take on some acting. Loen Entertainment announced that “as tour commitments have come to an end, IU is considering the prospect of dramas until the end of the year.” When IU",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_27172914.jpg,iu,CURRENT
IU wraps up concert with a vow to be better TV host,https://koreajoongangdaily.joins.com/2012/09/24/etc/IU-wraps-up-concert-with-a-vow-to-be-better-TV-host/2959898.html,2012-09-24,"After wrapping up her encore concert, “Real Fantasy 2012,” over Sept. 22 to 23, IU told the audience of some 8,000 people that she would step up her role as the host of “Strongest Quiz Show” on MBC. “I’ll take some time off and really concentrate",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_24173205.jpg,iu,CURRENT
Gain album something to ‘Talk About’,https://koreajoongangdaily.joins.com/2012/09/21/etc/Gain-album-something-to-Talk-About/2959808.html,2012-09-21,"Gain of the Brown Eyed Girls is set to resume her solo career with a new album on Oct. 5. The second debut album by the girl group member is titled “Talk About S” and produced by Cho Young-chul, who has mastered hit songs like “Abracadabra” and “",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_21203300.jpg,iu,CURRENT
Billboard takes note of singer IU,https://koreajoongangdaily.joins.com/2012/09/19/etc/Billboard-takes-note-of-singer-IU/2959691.html,2012-09-19,"American music publication Billboard has selected IU as one of the top 21 musicians under 21 years old. In an annual series “21 Under 21,” the K-pop star was ranked 15th and described as Korea’s “little sister.” Her hit songs from “You and I,”",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_19195738.jpg,iu,CURRENT
2012.9.19 TICKET,https://koreajoongangdaily.joins.com/2012/09/18/etc/2012919-TICKET/2959626.html,2012-09-18,"MUSIC NELL Blue Square, Samsung Card Hall Tomorrow to Sunday: Nell, a popular Korean indie rock band that has been widely recognized within the industry, will perform its “Standing in the Rain” concert next week. The band",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_18193451.jpg,iu,CURRENT
2012.9.12 TICKET,https://koreajoongangdaily.joins.com/2012/09/11/etc/2012912-TICKET/2959275.html,2012-09-11,"MUSIC SEO HYE-KYUNG Seongnam Arts Center, Concert Hall Saturday: Following her bravura comeback from cancer, pianist Seo Hye-kyung will perform a program that will include compositions by Chopin and Beethoven. The c",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/09/th_11194950.jpg,iu,CURRENT
IU to treat fans to an encore concert,https://koreajoongangdaily.joins.com/2012/08/28/etc/IU-to-treat-fans-to-an-encore-concert/2958551.html,2012-08-28,"IU will hold an encore concert on Sept. 22 and 23 to thank the fans who showed their support throughout her national tour, which took place in June and July. Loen Entertainment announced Monday that the concert will take place at the War Memor",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/08/th_28183008.jpg,iu,CURRENT
‘Superstar K3’ contestant Shin Ji-soo to sign contract with Loen Entertainment,https://koreajoongangdaily.joins.com/2012/08/09/etc/Superstar-K3-contestant-Shin-Jisoo-to-sign-contract-with-Loen-Entertainment/2957637.html,2012-08-09,"CJ E&M said yesterday that “Superstar K3” contestant Shin Ji-soo has been recruited by Loen Entertainment, the agency behind idol singer IU. The media company said that Shin fielded offers from various agencies after making it into the Top 7, but de",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/08/th_09181432.jpg,iu,CURRENT
IU fields requests for drama roles,https://koreajoongangdaily.joins.com/2012/08/03/etc/IU-fields-requests-for-drama-roles/2957348.html,2012-08-03,"An official at IU’s agency said she has received many requests for drama appearances. “We are reviewing about 10 suggestions. We haven’t made any decisions,” said the source. IU debuted as an actress in 2011 in a television series “Dream",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/08/th_03210614.jpg,iu,CURRENT
IU’s income tops 10 billion won,https://koreajoongangdaily.joins.com/2012/07/19/etc/IUs-income-tops-10-billion-won/2956475.html,2012-07-19,"Singer IU has made about 10 billion won ($8.7 million) to date, according to an article by the JoongAng Ilbo. The paper estimated that the teenage singer made 6 billion won on record sales in the beginning of last year. With the addition of commer",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/07/th_19184113.jpg,iu,CURRENT
IU’s agency to have a Fiesta,https://koreajoongangdaily.joins.com/2012/07/19/etc/IUs-agency-to-have-a-Fiesta/2956472.html,2012-07-19,"Loen Entertainment, the agency behind K-pop sensation IU, is set to debut a girl group next month. The group’s name has been revealed to be Fiesta, and just like the meaning of the word, “the group will showcase amazing vocals and performances wit",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/07/th_19183827.jpg,iu,CURRENT
IU and Gikwang head under the sea,https://koreajoongangdaily.joins.com/2012/06/26/etc/IU-and-Gikwang-head-under-the-sea/2955114.html,2012-06-26,Singers IU and Beast’s Gikwang have been cast as the Korean voices of two baby turtles in the 3-D animation flick “Sammy’s Adventures 2.” The 2010 prequel captured the hearts of more than one million viewers in Korea alone and featured Sulli f,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/06/th_26211053.jpg,iu,CURRENT
Ads appearing on mobile devices are new frontie,https://koreajoongangdaily.joins.com/2012/06/24/industry/Ads-appearing-on-mobile-devices-are-new-frontie/2954987.html,2012-06-24,"The battle of advertising among portal Web sites and advertisers on the Web is shifting to mobile devices. The most common marketing tool for phones until recently was texts sent to mobile users. But mobile advertising is diversifying, as seen by t",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/06/th_24224455.jpg,iu,CURRENT
"Ji-yeon calls IU fat, picks her nose",https://koreajoongangdaily.joins.com/2012/06/06/etc/Jiyeon-calls-IU-fat-picks-her-nose/2954020.html,2012-06-06,"T-ara’s Ji-yeon has shown her playful side by making fun of her close friend and singer IU. On June 5, Ji-yeon uploaded a parody shot of IU with a double chin and added, “You should put on some weight Ji-eun. See, you look much better” (Ji-eun is IU",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/06/th_07115758.jpg,iu,CURRENT
"IU, now an icon for ramen too",https://koreajoongangdaily.joins.com/2012/05/16/etc/IU-now-an-icon-for-ramen-too/2952938.html,2012-05-16,"K-pop soloist IU has become the new face of a special edition of Nongshim’s Shin Ramen, available in a disposable cup. The product was launched just in time for the International Exposition Yeosu 2012, which kicked-off on May 1. IU is already",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/05/th_16173825.jpg,iu,CURRENT
IU’s new song “Peach” to be released,https://koreajoongangdaily.joins.com/2012/05/03/etc/IUs-new-song-Peach-to-be-released-/2952319.html,2012-05-03,"On May 3, a day ahead of the official release of IU’s new single, “Peach,” a teaser video was made available on Loen Entertainment’s official YouTube channel. Also uploaded on various online music Web sites, the video shows IU strumming along to h",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/05/th_03180618.jpg,iu,CURRENT
IU ticket sales snapped up by “Uncle Fans”,https://koreajoongangdaily.joins.com/2012/05/02/etc/IU-ticket-sales-snapped-up-by-Uncle-Fans/2952253.html,2012-05-02,"Sales figures for IU’s “Real Fantasy” concert coming up in June have surprised ticket sellers as the audience is comprised mostly of males. When the tickets went on sale on April 17, all 6,500 seats were sold out within half an hour. Sources from",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/05/th_02180950.jpg,iu,CURRENT
"Girls’ Generation picked as best female act by small, local survey",https://koreajoongangdaily.joins.com/2012/04/18/etc/Girls-Generation-picked-as-best-female-act-by-small-local-survey/2951644.html,2012-04-18,Girls’ Generation was picked as the nations’ favorite female act in a survey conducted by Leespiar Marketing Research Company for the first half of 2012. The girl band won 26.9 percent of votes while IU (15.3 percent) came in at second and Wonde,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/04/th_18173444.jpg,iu,CURRENT
IU’s concert a sellout in half-hour,https://koreajoongangdaily.joins.com/2012/04/18/etc/IUs-concert-a-sellout-in-halfhour/2951645.html,2012-04-18,"IU’s Seoul concerts for June 2 and 3 have sold-out within 30-minutes of going on sale. All 6,500 seats for the two-day show, entitled “Real Fantasy,” have been sold, according to Loen Entertainment. “Thanks for all your support for the upcomin",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/04/th_18173509.jpg,iu,CURRENT
IU to release new single and tour in coming months,https://koreajoongangdaily.joins.com/2012/04/17/etc/IU-to-release-new-single-and-tour-in-coming-months/2951582.html,2012-04-17,"Singer IU has some busy months ahead of her as she is set to release a new album in May, followed by a national tour in June. From April 9 to 11, the singer was in Italy, filming a music video for the new track. The film clip to the new song had a",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/04/th_17195221.jpg,iu,CURRENT
Yoo Jae-seok is kids’ choice again,https://koreajoongangdaily.joins.com/2012/04/12/etc/Yoo-Jaeseok-is-kids-choice-again/2951405.html,2012-04-12,"For the fifth year in a row, Yoo Jae-seok has been selected as best comedian in the Korea Kids’ Choice Awards. This year, Yoo secured 63 percent of the 8,283 votes that were cast in an online survey by children in the best comedian category.",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/04/th_12220619.jpg,iu,CURRENT
IU to hold first solo concert tour,https://koreajoongangdaily.joins.com/2012/04/08/etc/IU-to-hold-first-solo-concert-tour/2951122.html,2012-04-08,"Teen singer IU will hold her first solo tour since her debut four years ago. The singer’s agency announced on Friday that the star will tour six cities nationwide starting with Seoul. The concert, titled “Real Fantasy,” combines elements of fantasy a",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/04/th_08214519.jpg,iu,CURRENT
‘K-pop Collection’ to air on TV in April,https://koreajoongangdaily.joins.com/2012/03/28/etc/Kpop-Collection-to-air-on-TV-in-April/2950602.html,2012-03-28,"SBS’s “2012 K-pop Collection,” which took place on March 11, is set to hit the small screen on April 2. Fans will finally be able to see all the big names in K-pop that performed at the hybrid fashion and music event. Big Bang, IU, MBlaq, Tiger JK",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/03/th_28204134.jpg,iu,CURRENT
‘Music Bank’ goes to Vietnam,https://koreajoongangdaily.joins.com/2012/03/15/etc/Music-Bank-goes-to-Vietnam/2949945.html,2012-03-15,"KBS 2TV’s “Music Bank” will make its second overseas tour, touching down in Vietnam on March 15. The show, billed “Music Bank in Vietnam,” will be held at the Hanoi International Convention Center, just in time to commemorate 20 years of diploma",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/03/th_15195315.jpg,iu,CURRENT
Yang Yo-seob and Jung Eun-ji release a teaser ahead of White Day song release,https://koreajoongangdaily.joins.com/2012/03/13/etc/Yang-Yoseob-and-Jung-Eunji-release-a-teaser-ahead-of-White-Day-song-release/2949824.html,2012-03-13,"A teaser clip for the song “Love Day” by Yang Yo-seob from Beast and Jung Eun-ji from A Pink has been released just two days before the song’s official launch, set for White Day, which falls on March 14. In Korea, men in relationships given their",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/03/th_13171321.jpg,iu,CURRENT
IU and KARA walk at Tokyo show,https://koreajoongangdaily.joins.com/2012/03/05/etc/IU-and-KARA-walk-at-Tokyo-show/2949409.html,2012-03-05,"Singer IU and girl group KARA appeared at the 14th Tokyo Girls’ Collection 2012 Spring/Summer show, themed “Sherbet Garden,” on Saturday. IU walked the catwalk and sang the Japanese version of her single “Good Day,” which will be released on M",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/03/th_05195726.jpg,iu,CURRENT
Korean Music Awards,https://koreajoongangdaily.joins.com/2012/03/01/etc/Korean-Music-Awards-/2949250.html,2012-03-01,"Solo artist Verbal Jint was named artist of the year at the Korean Music Awards, which took place on Feb. 29 at Ax-Korea in northeastern Seoul. Meanwhile, another notable achievement was made by the band Jang Kiha and the Faces, which took home fo",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/03/th_01220214.jpg,iu,CURRENT
IU in the clear after hosting gaffe,https://koreajoongangdaily.joins.com/2012/02/27/etc/IU-in-the-clear-after-hosting-gaffe/2949072.html,2012-02-27,"Singer IU called out the wrong name when announcing the No. 1 song on Sunday’s “K-Pop Countdown” on SBS, but got off without incident thanks to the graciousness of her fellow singers. IU was hosting the show when she made the mistake of calling out",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/02/th_27192829.jpg,iu,CURRENT
IU denies plastic surgery rumors,https://koreajoongangdaily.joins.com/2012/02/21/etc/IU-denies-plastic-surgery-rumors/2948785.html,2012-02-21,"A screen capture of IU from a TV show back in 2010 has recently surfaced online, generating hot debates amongst netizens about whether IU has had cosmetic surgery since then. Meanwhile the teenage star’s agency announced on Feb.20 that she has had n",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Will Korea be iTunes’ second Asian base?,https://koreajoongangdaily.joins.com/2012/02/16/industry/Will-Korea-be-iTunes-second-Asian-base-/2948612.html,2012-02-16,"Apple may be bringing its iTunes Store, which has ranked as the No.1 music vendor in the U.S. since 2008, to Korea later this year, making it only the second market for the service in Asia.
An official at Apple Korea told the JoongAng Ilbo this",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/02/th_16235849.jpg,iu,CURRENT
"Ulala Session shuns agencies, starts own label",https://koreajoongangdaily.joins.com/2012/02/16/etc/Ulala-Session-shuns-agencies-starts-own-label/2948560.html,2012-02-16,"Members of Ulala Session, the previously unknown group that rose to fame on the audition show “Super Star K 3,” have decided to go it on their own, fearing the influence that professional management companies might have over their music. The qua",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Sunny to host new K-pop music program,https://koreajoongangdaily.joins.com/2012/02/16/etc/Sunny-to-host-new-Kpop-music-program/2948558.html,2012-02-16,"Sunny from Girls’ Generation was in Jeju on Feb. 14 for a press conference to announce “Music Island,” a joint venture by SBS network and MTV. The K-pop star will host the new music program. “Sunny was picked to be the host as she is an all-ro",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/02/th_16161105.jpg,iu,CURRENT
IU’s Japanese album cover revealed,https://koreajoongangdaily.joins.com/2012/02/13/etc/IUs-Japanese-album-cover-revealed/2948374.html,2012-02-13,"Pictures to appear on singer IU’s Japanese single “Good Day” were posted on the teenage singer’s Japanese Web site. The single will be released in Japan on March 21. In the preview, IU can be seen wearing a nude-colored dress with long wavy hair.",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Music mogul ordered to pay for plagiarism,https://koreajoongangdaily.joins.com/2012/02/12/artsDesign/Music-mogul-ordered-to-pay-for-plagiarism/2948358.html,2012-02-12,"Park Jin-young, a popular singer, songwriter and record producer, has been ordered to pay damages to singer-songwriter Kim Sin-il, who filed a plagiarism lawsuit against him. Park said he would appeal the decision. The Seoul Central District Court",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/02/th_13004608.jpg,iu,CURRENT
Fans pick their fantasy valentines,https://koreajoongangdaily.joins.com/2012/02/12/etc/Fans-pick-their-fantasy-valentines/2948354.html,2012-02-12,"Actors Kim Soo-hyun and Lee Min-jung have been voted the celebrities to whom most people aged 20 to 30 would like to give chocolates on Valentine’s Day. Kim topped the list for male celebrities with 34 percent of the vote, while Lee came in first",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU graduates from high school,https://koreajoongangdaily.joins.com/2012/02/10/etc/IU-graduates-from-high-school/2948276.html,2012-02-10,"Teen singing sensation IU has graduated from high school, taking another step toward adulthood. The entertainer, often described as the “nation’s younger sister,” attended the graduation ceremony at Dongduk Girls’ High School on Thursday in Bangb",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/02/th_10180720.jpg,iu,CURRENT
IU to make a cameo appearance on ‘Dream High 2’ tonight,https://koreajoongangdaily.joins.com/2012/01/29/etc/IU-to-make-a-cameo-appearance-on-Dream-High-2-tonight/2947590.html,2012-01-29,"Idol singer IU will make a cameo appearance on the KBS teenage drama “Dream High 2,” which is set to air tonight. The teenage star, who played the role of Kim Pil-sook in the prequel drama about aspiring singers, will again assume her character ro",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/01/th_29215153.jpg,iu,CURRENT
2NE1 named best female group of 2011,https://koreajoongangdaily.joins.com/2012/01/26/etc/2NE1-named-best-female-group-of-2011/2947490.html,2012-01-26,"Girl band 2NE1 was named the best female group of 2011 by the K-pop portal, allkpop.com. The Hallyu-focused Web site announced the results of an online vote on Jan. 26, in which over three million K-pop fans worldwide participated. Voters cast their",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
"IU debuts in Japan, looking for a boyfriend",https://koreajoongangdaily.joins.com/2012/01/25/etc/IU-debuts-in-Japan-looking-for-a-boyfriend/2947429.html,2012-01-25,"K-pop starlet IU held her first solo concert series in Japan on Jan. 24 in front of some 4,000 delighted fans. The singer performed two separate concerts in one day at Tokyo’s Bunkamura Orchard Hall as she tries to boost her popularity among Japane",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
KARA awarded at the Asia Model Festival Awards,https://koreajoongangdaily.joins.com/2012/01/19/etc/KARA-awarded-at-the-Asia-Model-Festival-Awards/2947294.html,2012-01-19,"Girl group KARA, actress Choi Ji-woo and Chinese actor Gu Juji were awarded the “Asia Star Award” at the seventh annual Asia Model Festival Awards. The event, hosted by the Korean Model Association, was held on Jan. 18 at Olympic Park in Seoul. Th",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
